date,station_id,省名,台站名,lat,lon,alt,year,month,day,pre,pre_type,tem_avg,tem_max,tem_min,rhu_avg,rhu_min,prs_avg,pra_max,prs_min,evp_small,evp_large,tw_calc,model_precip_type
1980-01-01,50527.0,内蒙古,呼伦贝尔(海拉尔),49.21666666666667,119.75,612.8,1980,1,1,0.0,无,-18.5,-15.5,-21.8,0.76,0.71,940.2,945.5,937.2,0.0,,,无
1980-01-02,50527.0,内蒙古,呼伦贝尔(海拉尔),49.21666666666667,119.75,612.8,1980,1,2,0.1,normal,-26.5,-17.0,-30.0,0.81,0.77,944.7,949.0,937.5,0.1,,-26.696777128654958,Snow
1980-01-03,50527.0,内蒙古,呼伦贝尔(海拉尔),49.21666666666667,119.75,612.8,1980,1,3,0.0,无,-27.6,-24.5,-30.8,0.79,0.74,950.6,952.0,949.0,0.0,,,无
1980-01-04,50527.0,内蒙古,呼伦贝尔(海拉尔),49.21666666666667,119.75,612.8,1980,1,4,0.0,无,-29.8,-25.5,-34.5,0.78,0.73,947.3,952.0,943.0,0.1,,,无
1980-01-05,50527.0,内蒙古,呼伦贝尔(海拉尔),49.21666666666667,119.75,612.8,1980,1,5,0.0,无,-29.3,-24.1,-32.9,0.79,0.74,941.2,943.0,939.4,0.0,,,无
1980-01-06,50527.0,内蒙古,呼伦贝尔(海拉尔),49.21666666666667,119.75,612.8,1980,1,6,0.0,无,-33.7,-30.2,-37.1,0.77,0.72,943.8,944.8,942.4,0.0,,,无
1980-01-07,50527.0,内蒙古,呼伦贝尔(海拉尔),49.21666666666667,119.75,612.8,1980,1,7,0.0,无,-34.0,-28.7,-38.7,0.78,0.72,943.5,945.7,941.7,0.1,,,无
1980-01-08,50527.0,内蒙古,呼伦贝尔(海拉尔),49.21666666666667,119.75,612.8,1980,1,8,0.0,无,-32.6,-26.6,-36.1,0.79,0.76,947.9,950.6,945.0,0.0,,,无
1980-01-09,50527.0,内蒙古,呼伦贝尔(海拉尔),49.21666666666667,119.75,612.8,1980,1,9,0.0,无,-35.4,-29.0,-40.4,0.79,0.75,952.0,953.7,950.3,0.0,,,无
1980-01-10,50527.0,内蒙古,呼伦贝尔(海拉尔),49.21666666666667,119.75,612.8,1980,1,10,0.0,无,-30.7,-23.6,-36.0,0.79,0.73,943.7,950.3,940.5,0.0,,,无
1980-01-11,50527.0,内蒙古,呼伦贝尔(海拉尔),49.21666666666667,119.75,612.8,1980,1,11,0.0,无,-29.2,-23.3,-31.3,0.79,0.67,939.6,941.3,938.3,0.3,,,无
1980-01-12,50527.0,内蒙古,呼伦贝尔(海拉尔),49.21666666666667,119.75,612.8,1980,1,12,0.3,normal,-32.2,-26.9,-34.9,0.79,0.75,945.6,947.4,941.3,0.1,,-32.33129093919462,Snow
1980-01-13,50527.0,内蒙古,呼伦贝尔(海拉尔),49.21666666666667,119.75,612.8,1980,1,13,0.4,normal,-27.3,-18.2,-38.4,0.81,0.8,942.4,946.9,940.3,0.1,,-27.484235950360308,Snow
1980-01-14,50527.0,内蒙古,呼伦贝尔(海拉尔),49.21666666666667,119.75,612.8,1980,1,14,0.1,normal,-21.0,-17.9,-27.3,0.81,0.74,939.2,941.9,937.0,0.2,,-21.308363023562762,Snow
1980-01-15,50527.0,内蒙古,呼伦贝尔(海拉尔),49.21666666666667,119.75,612.8,1980,1,15,0.2,normal,-30.4,-25.1,-35.8,0.81,0.79,944.6,947.8,941.8,0.1,,-30.540066561727237,Snow
1980-01-16,50527.0,内蒙古,呼伦贝尔(海拉尔),49.21666666666667,119.75,612.8,1980,1,16,0.5,normal,-27.8,-21.8,-38.5,0.81,0.79,951.1,954.4,947.7,0.4,,-27.975005589689836,Snow
1980-01-17,50527.0,内蒙古,呼伦贝尔(海拉尔),49.21666666666667,119.75,612.8,1980,1,17,0.0,无,-28.5,-23.1,-33.6,0.8,0.78,958.0,959.7,954.4,0.1,,,无
1980-01-18,50527.0,内蒙古,呼伦贝尔(海拉尔),49.21666666666667,119.75,612.8,1980,1,18,0.1,normal,-28.0,-23.9,-34.2,0.8,0.74,955.6,959.7,953.1,0.1,,-28.180278936666994,Snow
1980-01-19,50527.0,内蒙古,呼伦贝尔(海拉尔),49.21666666666667,119.75,612.8,1980,1,19,0.7,normal,-26.2,-22.9,-30.3,0.81,0.78,949.6,953.1,948.2,0.1,,-26.400877022264822,Snow
1980-01-20,50527.0,内蒙古,呼伦贝尔(海拉尔),49.21666666666667,119.75,612.8,1980,1,20,0.1,normal,-30.7,-23.9,-34.7,0.81,0.78,948.1,949.6,947.3,0.1,,-30.83586533829346,Snow
1980-01-21,50527.0,内蒙古,呼伦贝尔(海拉尔),49.21666666666667,119.75,612.8,1980,1,21,0.0,无,-29.5,-24.5,-34.1,0.8,0.77,949.6,952.1,946.6,0.1,,,无
