date,station_id,省名,台站名,lat,lon,alt,year,month,day,pre,pre_type,tem_avg,tem_max,tem_min,rhu_avg,rhu_min,prs_avg,pra_max,prs_min,evp_small,evp_large,tw_calc,model_precip_type
1980-01-01,54027.0,内蒙古,巴林左旗,43.98333333333333,119.4,483.4,1980,1,1,0.0,无,-16.6,-6.4,-24.7,0.63,0.41,961.9,969.0,958.1,0.6,,,无
1980-01-02,54027.0,内蒙古,巴林左旗,43.98333333333333,119.4,483.4,1980,1,2,0.0,无,-8.1,-0.3,-13.6,0.56,0.33,958.4,963.7,955.0,1.3,,,无
1980-01-03,54027.0,内蒙古,巴林左旗,43.98333333333333,119.4,483.4,1980,1,3,0.0,无,-14.6,-9.4,-18.3,0.37,0.18,969.6,972.0,963.9,1.1,,,无
1980-01-04,54027.0,内蒙古,巴林左旗,43.98333333333333,119.4,483.4,1980,1,4,0.0,无,-14.5,-8.5,-21.8,0.32,0.22,967.3,972.4,962.0,0.9,,,无
1980-01-05,54027.0,内蒙古,巴林左旗,43.98333333333333,119.4,483.4,1980,1,5,0.0,无,-13.2,-6.2,-20.4,0.4,0.28,958.2,962.0,956.6,0.8,,,无
1980-01-06,54027.0,内蒙古,巴林左旗,43.98333333333333,119.4,483.4,1980,1,6,0.0,无,-16.9,-13.8,-19.7,0.38,0.3,961.2,963.8,958.0,0.7,,,无
1980-01-07,54027.0,内蒙古,巴林左旗,43.98333333333333,119.4,483.4,1980,1,7,0.0,无,-18.5,-9.3,-26.1,0.41,0.32,960.8,963.6,958.8,0.4,,,无
1980-01-08,54027.0,内蒙古,巴林左旗,43.98333333333333,119.4,483.4,1980,1,8,0.0,无,-15.9,-8.3,-23.4,0.54,0.4,962.9,964.3,960.5,0.5,,,无
1980-01-09,54027.0,内蒙古,巴林左旗,43.98333333333333,119.4,483.4,1980,1,9,0.0,无,-16.5,-11.9,-20.8,0.42,0.3,967.4,969.0,962.4,0.6,,,无
1980-01-10,54027.0,内蒙古,巴林左旗,43.98333333333333,119.4,483.4,1980,1,10,0.0,无,-14.6,-8.1,-20.3,0.29,0.2,963.4,967.7,962.0,1.1,,,无
1980-01-11,54027.0,内蒙古,巴林左旗,43.98333333333333,119.4,483.4,1980,1,11,0.0,无,-10.8,-4.8,-17.7,0.27,0.12,957.1,962.0,954.2,1.4,,,无
