date,station_id,省名,台站名,lat,lon,alt,year,month,day,pre,pre_type,tem_avg,tem_max,tem_min,rhu_avg,rhu_min,prs_avg,pra_max,prs_min,evp_small,evp_large,tw_calc,model_precip_type
1980-01-01,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,1,3.1,normal,-2.7,-1.6,-3.5,0.92,0.85,1009.1,1014.6,1006.7,0.0,,-3.095330384584849,Snow
1980-01-02,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,2,0.0,无,0.0,6.5,-6.8,0.83,0.62,1006.4,1007.9,1003.8,1.3,,,无
1980-01-03,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,3,0.0,无,3.0,4.7,1.3,0.62,0.53,1011.1,1014.8,1006.4,3.7,,,无
1980-01-04,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,4,0.0,无,1.2,6.4,-2.0,0.64,0.26,1017.7,1020.9,1014.8,2.4,,,无
1980-01-05,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,5,0.0,无,0.9,8.2,-4.8,0.73,0.42,1009.4,1017.6,1004.3,1.8,,,无
1980-01-06,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,6,0.0,无,2.3,7.0,-2.0,0.41,0.15,1012.6,1017.5,1005.9,8.0,,,无
1980-01-07,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,7,0.0,无,-0.7,9.5,-8.1,0.58,0.21,1012.4,1018.0,1008.1,2.9,,,无
1980-01-08,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,8,0.0,无,1.2,11.6,-5.6,0.64,0.3,1005.7,1008.3,1003.8,1.6,,,无
1980-01-09,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,9,0.0,无,1.0,9.0,-5.7,0.63,0.32,1005.5,1007.4,1003.5,2.2,,,无
1980-01-10,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,10,0.0,无,0.2,2.7,-1.3,0.41,0.31,1011.5,1014.3,1006.1,4.9,,,无
1980-01-11,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,11,0.0,无,-2.3,0.7,-3.6,0.6,0.42,1010.7,1014.6,1007.0,1.2,,,无
1980-01-12,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,12,0.0,无,3.3,8.9,-3.1,0.37,0.16,1008.6,1010.6,1006.5,6.1,,,无
1980-01-13,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,13,0.0,无,1.8,11.0,-6.5,0.41,0.12,1010.5,1011.8,1008.0,4.0,,,无
1980-01-14,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,14,0.0,无,3.8,11.0,-3.8,0.3,0.15,1010.6,1013.2,1008.6,5.2,,,无
1980-01-15,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,15,0.0,无,1.6,12.8,-6.8,0.44,0.13,1008.7,1012.0,1005.7,3.0,,,无
1980-01-16,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,16,0.0,无,4.4,13.3,-4.8,0.34,0.11,1006.0,1007.3,1003.9,4.7,,,无
1980-01-17,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,17,0.0,无,-1.4,5.0,-6.7,0.51,0.34,1014.6,1018.1,1007.3,2.3,,,无
1980-01-18,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,18,0.0,无,-1.0,2.1,-1.8,0.74,0.51,1016.7,1019.0,1013.6,1.4,,,无
1980-01-19,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,19,0.0,无,-2.5,4.5,-7.4,0.87,0.58,1014.2,1016.1,1012.4,0.8,,,无
1980-01-20,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,20,0.0,无,1.8,12.4,-7.6,0.49,0.06,1011.4,1013.2,1008.9,5.1,,,无
1980-01-21,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,21,0.0,无,4.4,12.8,-3.1,0.29,0.19,1009.9,1011.6,1008.2,5.1,,,无
1980-01-22,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,22,0.0,无,2.6,10.8,-4.3,0.53,0.33,1008.3,1011.0,1005.3,2.2,,,无
1980-01-23,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,23,0.0,无,4.7,13.0,-2.8,0.54,0.31,1004.3,1006.2,1001.9,2.3,,,无
1980-01-24,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,24,0.0,无,3.0,9.0,-1.7,0.49,0.24,1007.2,1009.7,1005.3,2.9,,,无
1980-01-25,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,25,0.0,无,3.5,11.7,-3.8,0.56,0.38,1002.7,1007.1,998.6,3.1,,,无
1980-01-26,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,26,0.0,无,5.0,14.1,-2.5,0.62,0.26,998.6,1000.8,996.4,2.8,,,无
1980-01-27,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,27,13.4,normal,2.1,8.0,-0.1,0.85,0.51,1000.9,1002.7,998.4,0.1,,1.157580110419354,Snow
1980-01-28,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,28,4.7,normal,0.1,1.7,-1.2,0.91,0.69,1005.6,1008.1,1002.7,2.1,,-0.4118917401838518,Snow
1980-01-29,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,29,0.1,normal,-1.3,-0.1,-2.7,0.73,0.52,1010.7,1013.7,1008.1,1.9,,-2.746780780161582,Snow
1980-01-30,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,30,0.0,无,-6.1,-1.3,-9.1,0.52,0.37,1018.0,1020.6,1013.7,2.3,,,无
1980-01-31,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,1,31,0.0,无,-5.8,-1.8,-10.5,0.53,0.42,1012.3,1015.8,1010.7,2.2,,,无
1980-02-01,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,2,1,0.0,无,-3.5,0.0,-6.2,0.51,0.28,1011.9,1013.6,1010.2,2.7,,,无
1980-02-02,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,2,2,0.0,无,-2.5,4.0,-7.8,0.71,0.39,1011.3,1012.8,1009.2,1.4,,,无
1980-02-03,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,2,3,0.0,无,-1.3,2.7,-5.6,0.64,0.3,1010.3,1012.1,1008.3,1.4,,,无
1980-02-04,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,2,4,0.0,无,-3.1,0.5,-5.2,0.27,0.2,1017.3,1021.4,1011.5,5.4,,,无
1980-02-05,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,2,5,0.0,无,-4.5,3.2,-11.4,0.45,0.06,1013.5,1018.0,1010.4,3.7,,,无
1980-02-06,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,2,6,0.0,无,-3.5,0.5,-6.7,0.4,0.23,1016.4,1018.3,1012.7,2.6,,,无
1980-02-07,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,2,7,0.0,无,-3.1,3.2,-8.0,0.56,0.2,1017.6,1020.1,1015.8,1.4,,,无
1980-02-08,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,2,8,0.0,无,-2.0,5.0,-6.4,0.46,0.14,1016.6,1019.1,1013.6,3.1,,,无
1980-02-09,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,2,9,0.0,无,-1.9,5.6,-9.8,0.48,0.26,1015.1,1017.2,1012.1,2.0,,,无
1980-02-10,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,2,10,0.0,无,1.3,8.5,-5.4,0.44,0.14,1013.5,1015.2,1011.9,3.3,,,无
1980-02-11,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,2,11,0.0,无,3.1,9.6,-4.1,0.33,0.11,1014.1,1016.9,1012.1,3.3,,,无
1980-02-12,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,2,12,0.0,无,1.6,10.6,-4.7,0.53,0.19,1012.5,1014.5,1010.2,3.1,,,无
1980-02-13,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,2,13,0.0,无,1.0,5.5,-1.3,0.55,0.24,1013.7,1016.2,1011.2,3.4,,,无
1980-02-14,57181,河南,宝丰,33.88333333333333,113.05,136.4,1980,2,14,0.0,无,-0.1,6.2,-5.3,0.55,0.3,1018.5,1021.2,1016.2,2.2,,,无
