date,station_id,省名,台站名,lat,lon,alt,year,month,day,pre,pre_type,tem_avg,tem_max,tem_min,rhu_avg,rhu_min,prs_avg,pra_max,prs_min,evp_small,evp_large,tw_calc,model_precip_type
1980-01-01,54401.0,河北,张家口,40.78333333333333,114.88333333333334,723.9,1980,1,1,0.0,无,-9.7,-5.4,-13.8,0.52,0.39,936.7,941.4,933.9,0.6,,,无
1980-01-02,54401.0,河北,张家口,40.78333333333333,114.88333333333334,723.9,1980,1,2,0.2,normal,-5.0,0.6,-9.2,0.54,0.23,935.2,938.5,933.8,1.4,,-7.158887013910493,Snow
1980-01-03,54401.0,河北,张家口,40.78333333333333,114.88333333333334,723.9,1980,1,3,0.0,无,-9.8,-4.2,-13.0,0.31,0.22,944.1,945.8,938.5,1.2,,,无
1980-01-04,54401.0,河北,张家口,40.78333333333333,114.88333333333334,723.9,1980,1,4,0.0,无,-12.2,-5.5,-16.9,0.3,0.15,945.3,948.6,941.6,1.0,,,无
1980-01-05,54401.0,河北,张家口,40.78333333333333,114.88333333333334,723.9,1980,1,5,0.0,无,-9.0,-1.2,-15.8,0.33,0.18,934.8,941.6,930.8,1.3,,,无
1980-01-06,54401.0,河北,张家口,40.78333333333333,114.88333333333334,723.9,1980,1,6,0.0,无,-10.9,-5.7,-13.2,0.29,0.16,939.0,941.3,933.1,1.5,,,无
1980-01-07,54401.0,河北,张家口,40.78333333333333,114.88333333333334,723.9,1980,1,7,0.0,无,-8.2,0.2,-14.8,0.29,0.13,936.1,940.7,932.9,1.5,,,无
1980-01-08,54401.0,河北,张家口,40.78333333333333,114.88333333333334,723.9,1980,1,8,0.0,无,-8.0,-0.8,-13.2,0.33,0.23,934.7,936.4,932.6,1.2,,,无
1980-01-09,54401.0,河北,张家口,40.78333333333333,114.88333333333334,723.9,1980,1,9,0.0,无,-10.7,-4.5,-13.5,0.32,0.24,939.0,941.3,933.6,1.3,,,无
1980-01-10,54401.0,河北,张家口,40.78333333333333,114.88333333333334,723.9,1980,1,10,0.0,无,-14.2,-8.6,-18.3,0.34,0.21,943.4,945.6,940.4,0.9,,,无
