date,station_id,省名,台站名,lat,lon,alt,year,month,day,pre,pre_type,tem_avg,tem_max,tem_min,rhu_avg,rhu_min,prs_avg,pra_max,prs_min,evp_small,evp_large,tw_calc,model_precip_type
1980-01-01,51495.0,新疆,十三间房,43.48333333333333,91.63333333333334,873.2,1980,1,1,0.0,无,-7.0,-3.5,-10.2,0.48,0.38,921.8,924.3,917.6,1.9,,,无
1980-01-02,51495.0,新疆,十三间房,43.48333333333333,91.63333333333334,873.2,1980,1,2,0.0,无,-9.5,-4.1,-12.3,0.48,0.38,925.9,927.3,924.3,1.4,,,无
1980-01-03,51495.0,新疆,十三间房,43.48333333333333,91.63333333333334,873.2,1980,1,3,0.0,无,-10.6,-5.0,-14.7,0.39,0.27,931.7,933.1,927.3,1.2,,,无
1980-01-04,51495.0,新疆,十三间房,43.48333333333333,91.63333333333334,873.2,1980,1,4,0.0,无,-10.1,-4.3,-15.4,0.36,0.16,927.4,933.1,924.5,0.9,,,无
1980-01-05,51495.0,新疆,十三间房,43.48333333333333,91.63333333333334,873.2,1980,1,5,0.0,无,-8.5,-4.1,-12.0,0.33,0.21,929.3,933.7,925.2,2.1,,,无
1980-01-06,51495.0,新疆,十三间房,43.48333333333333,91.63333333333334,873.2,1980,1,6,0.0,无,-13.3,-4.7,-21.8,0.4,0.24,932.0,935.1,927.8,1.0,,,无
1980-01-07,51495.0,新疆,十三间房,43.48333333333333,91.63333333333334,873.2,1980,1,7,0.0,无,-12.5,-5.7,-21.1,0.42,0.3,924.0,927.8,923.1,0.5,,,无
1980-01-08,51495.0,新疆,十三间房,43.48333333333333,91.63333333333334,873.2,1980,1,8,0.0,无,-13.7,-4.1,-23.1,0.45,0.32,922.3,924.4,920.1,0.5,,,无
1980-01-09,51495.0,新疆,十三间房,43.48333333333333,91.63333333333334,873.2,1980,1,9,0.0,无,-12.1,-1.0,-20.5,0.45,0.33,918.4,920.1,916.7,0.8,,,无
1980-01-10,51495.0,新疆,十三间房,43.48333333333333,91.63333333333334,873.2,1980,1,10,0.0,无,-2.4,0.6,-5.2,0.53,0.33,922.0,923.3,920.1,2.7,,,无
1980-01-11,51495.0,新疆,十三间房,43.48333333333333,91.63333333333334,873.2,1980,1,11,0.0,无,-4.3,1.4,-7.5,0.48,0.29,925.5,927.0,923.3,2.4,,,无
1980-01-12,51495.0,新疆,十三间房,43.48333333333333,91.63333333333334,873.2,1980,1,12,0.0,无,-6.7,-1.6,-14.5,0.42,0.3,927.2,928.7,926.4,1.2,,,无
1980-01-13,51495.0,新疆,十三间房,43.48333333333333,91.63333333333334,873.2,1980,1,13,0.0,无,-10.8,-1.7,-18.9,0.47,0.32,928.2,930.0,927.1,1.1,,,无
1980-01-14,51495.0,新疆,十三间房,43.48333333333333,91.63333333333334,873.2,1980,1,14,0.0,无,-10.9,-0.3,-19.1,0.51,0.36,926.7,928.9,925.0,1.2,,,无
1980-01-15,51495.0,新疆,十三间房,43.48333333333333,91.63333333333334,873.2,1980,1,15,0.0,无,-9.1,-0.7,-17.5,0.6,0.41,923.6,925.7,921.3,0.9,,,无
1980-01-16,51495.0,新疆,十三间房,43.48333333333333,91.63333333333334,873.2,1980,1,16,0.0,无,-6.4,-2.1,-14.3,0.49,0.39,922.6,927.0,919.7,1.8,,,无
1980-01-17,51495.0,新疆,十三间房,43.48333333333333,91.63333333333334,873.2,1980,1,17,0.0,无,-5.2,-1.2,-8.0,0.43,0.33,929.6,931.4,927.0,2.3,,,无
1980-01-18,51495.0,新疆,十三间房,43.48333333333333,91.63333333333334,873.2,1980,1,18,0.0,无,-9.1,-0.9,-19.6,0.47,0.29,929.0,930.8,927.4,1.1,,,无
