date,station_id,省名,台站名,lat,lon,alt,year,month,day,pre,pre_type,tem_avg,tem_max,tem_min,rhu_avg,rhu_min,prs_avg,pra_max,prs_min,evp_small,evp_large,tw_calc,model_precip_type
1980-01-01,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,1,0.8,normal,-7.4,-6.5,-8.6,0.86,0.57,850.3,853.4,848.5,0.6,,-8.004931517214185,Snow
1980-01-02,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,2,0.0,无,-10.1,-6.7,-11.6,0.48,0.35,853.7,857.0,850.8,1.1,,,无
1980-01-03,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,3,0.0,无,-15.1,-11.5,-18.1,0.41,0.21,859.7,861.5,857.0,0.6,,,无
1980-01-04,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,4,0.0,无,-15.1,-9.3,-19.5,0.37,0.1,860.4,862.5,857.4,0.8,,,无
1980-01-05,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,5,0.0,无,-12.7,-6.3,-17.8,0.46,0.25,852.6,857.4,850.4,1.2,,,无
1980-01-06,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,6,0.0,无,-14.9,-11.0,-17.7,0.37,0.22,858.4,861.0,854.0,1.2,,,无
1980-01-07,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,7,0.0,无,-11.6,-3.3,-18.2,0.28,0.09,853.8,859.2,852.2,1.5,,,无
1980-01-08,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,8,0.0,无,-10.5,-4.6,-14.6,0.24,0.15,852.1,853.4,850.1,1.4,,,无
1980-01-09,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,9,0.0,无,-13.8,-9.4,-17.7,0.31,0.18,853.7,854.6,852.0,0.9,,,无
1980-01-10,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,10,0.0,无,-17.4,-12.0,-23.0,0.31,0.13,857.2,859.5,854.0,0.8,,,无
1980-01-11,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,11,0.0,无,-14.3,-7.9,-20.0,0.28,0.17,853.8,856.9,851.9,0.4,,,无
1980-01-12,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,12,0.0,无,-10.8,-5.2,-15.0,0.31,0.2,856.6,857.7,854.9,1.2,,,无
1980-01-13,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,13,0.0,无,-11.9,-7.4,-15.5,0.49,0.33,857.9,859.1,856.7,1.2,,,无
1980-01-14,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,14,0.0,无,-13.0,-8.2,-16.8,0.51,0.29,856.6,858.9,855.1,1.0,,,无
1980-01-15,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,15,0.0,无,-9.3,-2.6,-14.3,0.4,0.2,854.6,856.5,852.8,1.3,,,无
1980-01-16,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,16,0.0,无,-8.6,-1.5,-15.1,0.4,0.18,854.4,855.5,853.4,1.4,,,无
1980-01-17,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,17,0.0,无,-7.2,-1.0,-12.2,0.33,0.15,856.5,857.5,855.3,1.5,,,无
1980-01-18,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,18,0.0,无,-10.3,-5.8,-11.6,0.4,0.25,859.2,861.0,856.8,1.5,,,无
1980-01-19,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,19,0.0,无,-10.6,-4.3,-16.1,0.43,0.27,859.7,861.7,857.8,1.2,,,无
1980-01-20,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,20,0.0,无,-8.7,-3.7,-13.1,0.36,0.23,858.8,860.1,857.7,1.7,,,无
1980-01-21,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,21,0.0,无,-6.9,-0.3,-12.3,0.3,0.14,856.9,858.9,855.1,1.6,,,无
1980-01-22,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,22,0.0,无,-6.0,1.3,-10.8,0.36,0.17,854.8,857.0,852.9,1.5,,,无
1980-01-23,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,23,0.0,无,-5.7,1.5,-10.5,0.4,0.14,852.9,854.4,851.2,1.3,,,无
1980-01-24,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,24,0.0,无,-5.4,2.1,-10.4,0.35,0.15,852.6,854.3,851.1,1.7,,,无
1980-01-25,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,25,0.0,无,-4.5,2.0,-8.0,0.4,0.26,846.4,851.7,841.9,2.3,,,无
1980-01-26,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,26,0.0,无,-7.6,-0.7,-12.0,0.26,0.11,849.4,851.0,847.3,1.9,,,无
1980-01-27,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,27,0.0,无,-6.2,-2.9,-8.9,0.2,0.08,851.5,852.9,849.7,1.8,,,无
1980-01-28,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,28,0.0,无,-11.5,-6.5,-15.3,0.25,0.14,852.5,856.0,850.4,1.4,,,无
1980-01-29,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,29,0.0,无,-24.9,-15.1,-28.4,0.38,0.29,860.6,863.2,856.2,1.6,,,无
1980-01-30,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,30,0.0,无,-22.2,-16.2,-25.5,0.38,0.25,860.6,864.3,857.2,0.7,,,无
1980-01-31,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,1,31,0.0,无,-19.6,-14.4,-23.6,0.37,0.29,854.7,857.2,853.9,0.9,,,无
1980-02-01,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,1,0.0,无,-17.3,-11.7,-21.2,0.31,0.21,854.0,855.1,853.3,1.1,,,无
1980-02-02,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,2,0.0,无,-17.7,-13.6,-20.8,0.34,0.24,854.3,855.7,853.3,0.9,,,无
1980-02-03,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,3,0.0,无,-21.9,-17.8,-25.0,0.45,0.3,856.9,859.1,855.2,0.3,,,无
1980-02-04,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,4,0.0,无,-19.0,-13.8,-23.8,0.37,0.22,857.4,860.1,854.2,1.0,,,无
1980-02-05,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,5,0.0,无,-22.0,-15.7,-27.5,0.38,0.21,855.3,856.4,854.5,0.9,,,无
1980-02-06,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,6,0.0,无,-18.5,-13.4,-22.1,0.37,0.26,858.5,859.6,856.4,0.9,,,无
1980-02-07,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,7,0.0,无,-19.7,-14.1,-23.7,0.44,0.35,860.6,861.5,859.6,0.7,,,无
1980-02-08,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,8,0.0,无,-17.8,-12.1,-23.2,0.48,0.32,860.6,861.8,859.1,0.8,,,无
1980-02-09,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,9,0.0,无,-14.5,-6.7,-19.8,0.45,0.22,859.0,861.2,856.9,0.9,,,无
1980-02-10,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,10,0.0,无,-11.4,-6.3,-15.8,0.31,0.16,859.4,860.7,857.9,1.0,,,无
1980-02-11,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,11,0.0,无,-11.2,-4.5,-17.9,0.35,0.15,860.4,862.2,858.1,1.1,,,无
1980-02-12,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,12,0.0,无,-10.0,-5.6,-13.3,0.31,0.21,859.2,861.1,857.6,1.4,,,无
1980-02-13,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,13,0.0,无,-15.7,-9.5,-20.1,0.35,0.23,861.8,862.9,860.6,1.3,,,无
1980-02-14,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,14,0.0,无,-11.9,-3.8,-17.7,0.32,0.12,861.3,862.6,859.8,1.4,,,无
1980-02-15,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,15,0.0,无,-8.6,-0.1,-13.4,0.31,0.23,858.7,860.0,857.7,1.6,,,无
1980-02-16,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,16,0.0,无,-4.3,3.6,-10.2,0.37,0.27,857.9,859.4,855.7,2.0,,,无
1980-02-17,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,17,2.0,normal,-3.2,-1.2,-5.0,0.78,0.45,854.9,857.1,853.7,0.5,,-4.387866242317782,Snow
1980-02-18,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,18,0.0,无,-5.6,1.3,-11.7,0.65,0.35,854.9,855.8,853.5,1.2,,,无
1980-02-19,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,19,0.0,无,-3.6,3.4,-8.3,0.61,0.28,856.5,858.3,855.3,1.8,,,无
1980-02-20,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,20,0.0,无,-4.4,2.1,-11.6,0.4,0.17,858.1,859.6,855.9,2.4,,,无
1980-02-21,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,21,0.0,无,-0.9,5.2,-4.8,0.54,0.3,855.5,856.9,854.4,2.0,,,无
1980-02-22,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,22,0.0,无,0.3,7.1,-5.3,0.55,0.17,856.6,858.0,855.1,2.4,,,无
1980-02-23,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,23,0.0,无,1.9,9.3,-3.6,0.56,0.24,853.6,855.3,851.9,3.6,,,无
1980-02-24,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,24,1.0,normal,1.8,6.1,-1.1,0.62,0.38,850.7,853.3,847.6,2.7,,-0.839276192367584,Snow
1980-02-25,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,25,2.3,normal,-1.8,1.8,-4.0,0.77,0.52,851.8,854.8,847.8,2.0,,-3.134233291192756,Snow
1980-02-26,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,26,0.0,无,-3.5,0.4,-5.2,0.58,0.18,854.5,855.8,852.9,2.2,,,无
1980-02-27,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,27,0.0,无,-3.9,3.3,-9.6,0.32,0.16,849.4,853.7,847.1,2.3,,,无
1980-02-28,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,28,0.0,无,-1.2,7.8,-6.8,0.41,0.2,843.5,847.7,841.2,3.1,,,无
1980-02-29,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,2,29,0.0,无,-5.8,1.2,-9.6,0.49,0.2,852.2,855.0,844.2,2.8,,,无
1980-03-01,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,3,1,0.0,无,-5.8,0.0,-12.2,0.37,0.16,852.8,856.0,849.9,1.6,,,无
1980-03-02,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,3,2,0.0,无,-3.5,2.4,-8.7,0.35,0.15,851.9,853.7,849.7,2.3,,,无
1980-03-03,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,3,3,0.0,无,-3.8,2.0,-8.6,0.28,0.13,855.5,856.8,853.7,2.7,,,无
1980-03-04,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,3,4,0.0,无,-1.6,4.6,-7.2,0.38,0.16,850.5,854.8,847.6,2.8,,,无
1980-03-05,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,3,5,0.0,无,0.8,7.6,-3.3,0.58,0.24,846.3,848.8,844.8,2.8,,,无
1980-03-06,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,3,6,0.0,无,2.1,9.3,-2.6,0.48,0.15,844.4,846.5,842.8,3.5,,,无
1980-03-07,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,3,7,0.0,无,4.7,11.6,-0.3,0.35,0.15,845.1,846.3,843.7,5.7,,,无
1980-03-08,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,3,8,4.6,normal,3.2,6.4,-0.1,0.57,0.34,847.4,849.8,844.5,3.7,,0.0016275357152339964,Snow
1980-03-09,53543.0,内蒙古,东胜,39.833333333333336,109.98333333333332,1460.4,1980,3,9,0.0,无,1.0,6.6,-4.5,0.53,0.26,850.6,851.2,848.3,3.0,,,无
