date,station_id,省名,台站名,lat,lon,alt,year,month,day,pre,pre_type,tem_avg,tem_max,tem_min,rhu_avg,rhu_min,prs_avg,pra_max,prs_min,evp_small,evp_large,tw_calc,model_precip_type
1980-01-01,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,1,0.0,无,-4.9,1.3,-9.3,0.61,0.37,855.2,857.5,852.9,0.9,,,无
1980-01-02,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,2,0.0,无,-3.9,0.0,-7.0,0.5,0.39,860.2,861.1,857.5,1.2,,,无
1980-01-03,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,3,0.0,无,-5.1,0.2,-10.5,0.54,0.37,864.9,867.3,861.1,1.1,,,无
1980-01-04,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,4,0.0,无,-6.4,-0.1,-12.0,0.61,0.41,865.8,868.0,863.1,1.1,,,无
1980-01-05,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,5,0.0,无,-5.9,2.6,-13.2,0.58,0.41,863.8,864.5,862.4,1.2,,,无
1980-01-06,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,6,0.0,无,-6.2,-0.4,-12.5,0.59,0.37,867.7,870.4,864.4,1.0,,,无
1980-01-07,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,7,0.0,无,-7.5,0.7,-14.4,0.6,0.4,862.1,867.2,859.9,1.1,,,无
1980-01-08,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,8,0.0,无,-7.1,0.2,-13.5,0.6,0.4,857.5,860.3,855.0,1.1,,,无
1980-01-09,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,9,0.0,无,-6.7,2.0,-10.8,0.54,0.29,855.2,857.2,853.8,1.1,,,无
1980-01-10,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,10,0.0,无,-6.3,-0.3,-11.2,0.55,0.4,857.4,859.5,854.7,1.3,,,无
1980-01-11,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,11,0.0,无,-5.4,-0.1,-11.6,0.48,0.37,862.0,864.1,859.8,1.1,,,无
1980-01-12,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,12,0.0,无,-7.5,-0.6,-14.2,0.54,0.27,864.4,865.0,863.7,1.1,,,无
1980-01-13,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,13,0.0,无,-5.7,0.6,-10.4,0.56,0.37,864.8,866.1,862.6,1.3,,,无
1980-01-14,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,14,0.0,无,-5.9,-0.7,-9.6,0.54,0.43,864.5,865.6,863.3,1.2,,,无
1980-01-15,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,15,0.0,无,-7.8,-1.9,-14.1,0.58,0.39,860.2,863.0,857.5,1.0,,,无
1980-01-16,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,16,0.0,无,-5.5,-1.6,-10.0,0.48,0.38,858.9,860.5,857.1,0.8,,,无
1980-01-17,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,17,0.0,无,-5.7,-0.1,-12.4,0.56,0.4,865.0,867.4,860.5,1.0,,,无
1980-01-18,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,18,0.0,无,-6.3,1.0,-11.7,0.55,0.36,865.2,867.0,862.6,1.2,,,无
1980-01-19,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,19,0.0,无,-5.5,1.4,-10.5,0.53,0.38,864.1,866.0,862.1,1.2,,,无
1980-01-20,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,20,0.0,无,-2.3,4.3,-9.0,0.51,0.27,864.3,866.2,861.8,1.7,,,无
1980-01-21,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,21,0.0,无,-3.3,1.9,-8.1,0.46,0.34,860.6,861.4,859.6,1.2,,,无
1980-01-22,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,22,0.0,无,-2.8,6.1,-10.4,0.44,0.3,858.4,859.9,856.0,2.0,,,无
1980-01-23,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,23,0.0,无,-2.4,4.3,-8.2,0.48,0.35,855.8,856.7,853.9,1.8,,,无
1980-01-24,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,24,0.0,无,-2.4,3.4,-8.5,0.48,0.35,851.3,853.3,849.3,1.6,,,无
1980-01-25,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,25,0.0,无,-2.6,3.4,-7.8,0.48,0.26,851.6,853.7,850.1,1.8,,,无
1980-01-26,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,26,0.0,无,-1.2,4.0,-7.3,0.39,0.26,853.5,854.6,850.7,1.7,,,无
1980-01-27,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,27,0.0,无,-3.5,1.9,-6.4,0.5,0.41,854.5,856.3,851.9,1.5,,,无
1980-01-28,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,28,0.0,无,-4.1,-0.6,-8.4,0.63,0.4,855.8,857.6,853.9,0.8,,,无
1980-01-29,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,29,0.1,normal,-3.7,0.2,-6.6,0.7,0.52,861.3,863.2,857.6,0.8,,-5.279793977960616,Snow
1980-01-30,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,30,0.0,无,-4.4,0.8,-7.8,0.6,0.34,860.8,862.4,858.8,1.2,,,无
1980-01-31,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,1,31,0.0,无,-5.9,1.2,-13.1,0.59,0.39,860.4,861.5,859.3,1.4,,,无
1980-02-01,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,1,0.0,无,-5.3,0.1,-12.3,0.56,0.45,860.4,861.2,859.2,1.7,,,无
1980-02-02,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,2,0.0,无,-5.9,-0.9,-12.1,0.56,0.41,857.0,859.2,855.9,1.3,,,无
1980-02-03,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,3,0.0,无,-4.4,-0.4,-8.2,0.5,0.4,861.7,866.2,856.9,1.5,,,无
1980-02-04,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,4,0.4,normal,-7.4,-2.5,-10.5,0.53,0.38,866.6,868.5,862.8,1.1,,-9.43381470175385,Snow
1980-02-05,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,5,0.0,无,-9.1,-4.1,-13.7,0.62,0.38,859.5,862.8,857.4,0.8,,,无
1980-02-06,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,6,0.0,无,-7.8,-2.6,-13.6,0.5,0.34,860.2,861.5,858.8,1.3,,,无
1980-02-07,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,7,0.0,无,-6.4,-1.4,-9.9,0.39,0.17,862.4,863.0,861.5,1.5,,,无
1980-02-08,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,8,0.0,无,-7.1,-2.4,-13.7,0.42,0.29,862.0,863.1,860.8,1.5,,,无
1980-02-09,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,9,0.0,无,-4.0,0.5,-7.7,0.4,0.27,862.9,863.5,860.8,1.4,,,无
1980-02-10,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,10,0.0,无,-1.3,8.9,-10.3,0.44,0.12,863.0,864.2,860.2,2.2,,,无
1980-02-11,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,11,0.0,无,-2.9,5.9,-8.5,0.41,0.22,860.8,864.0,858.6,2.1,,,无
1980-02-12,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,12,0.0,无,-2.4,5.5,-9.9,0.34,0.16,863.6,865.4,861.0,2.1,,,无
1980-02-13,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,13,0.0,无,-2.0,3.2,-7.4,0.34,0.19,860.5,861.9,858.2,2.0,,,无
1980-02-14,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,14,0.0,无,-3.3,2.5,-9.5,0.39,0.24,859.4,860.6,857.8,1.7,,,无
1980-02-15,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,15,0.0,无,-2.6,5.6,-9.5,0.37,0.17,860.3,861.2,857.7,2.0,,,无
1980-02-16,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,16,0.0,无,1.7,9.5,-5.1,0.3,0.12,859.8,860.8,857.5,3.0,,,无
1980-02-17,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,17,0.0,无,-0.4,7.1,-7.9,0.4,0.2,858.0,858.8,857.2,2.2,,,无
1980-02-18,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,18,0.0,无,1.9,8.6,-2.9,0.37,0.19,858.5,859.4,857.2,2.8,,,无
1980-02-19,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,19,0.0,无,0.7,9.0,-5.7,0.4,0.21,857.6,858.5,855.7,2.7,,,无
1980-02-20,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,20,0.0,无,0.8,6.7,-4.9,0.38,0.19,856.0,857.1,855.1,2.0,,,无
1980-02-21,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,21,0.0,无,2.2,9.9,-5.8,0.35,0.18,857.9,860.1,855.9,3.0,,,无
1980-02-22,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,22,0.0,无,2.5,8.4,-2.6,0.33,0.21,856.2,858.8,853.7,3.2,,,无
1980-02-23,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,23,0.0,无,2.5,10.1,-3.0,0.38,0.2,857.6,858.8,855.5,2.8,,,无
1980-02-24,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,24,0.0,无,4.8,8.0,0.8,0.41,0.34,858.9,859.3,857.2,3.1,,,无
1980-02-25,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,25,0.0,无,4.3,14.7,-3.1,0.46,0.17,857.4,859.7,855.2,3.7,,,无
1980-02-26,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,26,0.0,无,4.1,12.2,-0.6,0.45,0.18,853.5,855.3,851.5,3.7,,,无
1980-02-27,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,27,0.0,无,4.4,9.6,-1.7,0.45,0.31,848.0,853.2,844.7,3.5,,,无
1980-02-28,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,28,0.0,无,4.2,7.6,0.9,0.44,0.39,847.9,849.6,845.6,2.4,,,无
1980-02-29,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,2,29,0.0,无,3.8,8.2,0.0,0.58,0.3,853.2,854.6,849.5,2.9,,,无
1980-03-01,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,3,1,0.0,无,4.7,9.1,0.2,0.49,0.31,854.4,855.3,852.8,3.4,,,无
1980-03-02,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,3,2,0.0,无,4.2,11.3,-2.0,0.5,0.25,854.2,856.7,851.8,3.8,,,无
1980-03-03,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,3,3,0.0,无,5.1,11.4,-1.8,0.49,0.22,852.2,855.1,848.0,3.6,,,无
1980-03-04,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,3,4,0.0,无,5.4,11.9,1.4,0.5,0.22,850.0,853.0,845.6,4.2,,,无
1980-03-05,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,3,5,0.0,无,5.2,12.1,-3.0,0.46,0.2,845.8,847.1,844.2,4.2,,,无
1980-03-06,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,3,6,0.0,无,5.3,10.4,0.9,0.51,0.24,846.4,849.4,843.3,3.9,,,无
1980-03-07,51931.0,新疆,于田,36.86666666666667,81.66666666666667,1427.0,1980,3,7,0.0,无,7.6,13.8,3.5,0.45,0.14,854.9,856.6,849.4,6.5,,,无
