date,station_id,省名,台站名,lat,lon,alt,year,month,day,pre,pre_type,tem_avg,tem_max,tem_min,rhu_avg,rhu_min,prs_avg,pra_max,prs_min,evp_small,evp_large,tw_calc,model_precip_type
1980-01-01,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,1,0.2,normal,-7.7,-4.1,-13.9,0.9,0.75,948.4,949.9,945.7,0.5,,-8.093178352853162,Snow
1980-01-02,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,2,0.0,无,-8.9,-5.7,-14.9,0.79,0.63,950.3,951.2,948.4,0.5,,,无
1980-01-03,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,3,0.0,无,-15.8,-7.5,-23.4,0.84,0.67,950.4,951.8,948.7,0.3,,,无
1980-01-04,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,4,0.0,无,-15.5,-3.1,-21.9,0.77,0.44,951.4,952.3,949.0,0.5,,,无
1980-01-05,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,5,0.0,无,-12.7,-3.4,-21.4,0.67,0.47,952.6,954.1,950.5,0.6,,,无
1980-01-06,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,6,0.0,无,-12.2,-2.1,-18.5,0.7,0.48,947.1,950.5,944.6,0.7,,,无
1980-01-07,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,7,0.0,无,-10.6,2.4,-18.0,0.71,0.34,943.3,944.6,942.5,0.5,,,无
1980-01-08,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,8,0.0,无,-4.8,1.9,-12.1,0.61,0.5,938.8,942.5,934.7,0.9,,,无
1980-01-09,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,9,2.9,normal,-2.9,-0.7,-6.5,0.87,0.62,944.7,947.3,938.3,0.2,,-3.5652809465621216,Snow
1980-01-10,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,10,2.7,normal,-4.0,-2.2,-7.2,0.92,0.9,949.8,952.1,947.3,0.0,,-4.384482648615742,Snow
1980-01-11,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,11,0.0,无,-12.4,-3.3,-17.2,0.86,0.65,951.6,952.4,950.8,0.5,,,无
1980-01-12,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,12,0.0,无,-13.4,-4.0,-20.1,0.71,0.48,948.0,952.2,944.7,0.6,,,无
1980-01-13,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,13,0.0,无,-10.2,-1.2,-18.1,0.61,0.39,945.3,947.6,943.8,1.0,,,无
1980-01-14,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,14,0.0,无,-10.7,0.5,-17.8,0.72,0.4,943.0,944.4,941.5,0.6,,,无
1980-01-15,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,15,0.0,无,-10.0,-5.4,-17.6,0.77,0.66,942.1,945.7,936.5,0.3,,,无
1980-01-16,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,16,6.6,normal,-4.4,-2.5,-5.6,0.92,0.71,953.8,956.5,945.7,0.2,,-4.775471959263924,Snow
1980-01-17,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,17,0.2,normal,-9.4,-5.0,-15.8,0.79,0.58,954.8,957.9,951.3,0.8,,-10.146129191605052,Snow
1980-01-18,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,18,0.0,无,-16.4,-7.5,-23.0,0.8,0.59,944.5,951.3,939.5,0.8,,,无
1980-01-19,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,19,0.0,无,-13.0,-6.0,-19.9,0.73,0.55,944.6,951.6,939.2,0.6,,,无
1980-01-20,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,20,0.0,无,-6.8,-0.2,-12.6,0.69,0.46,947.9,952.7,944.3,0.7,,,无
1980-01-21,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,21,0.0,无,-7.2,-0.3,-15.2,0.71,0.53,946.6,947.6,944.8,0.8,,,无
1980-01-22,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,22,0.0,无,-9.9,-0.7,-16.5,0.81,0.46,944.2,945.7,942.0,0.9,,,无
1980-01-23,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,23,0.0,无,-7.0,-3.0,-12.1,0.74,0.62,938.7,942.8,934.7,0.8,,,无
1980-01-24,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,24,0.8,normal,-8.9,-4.2,-13.2,0.62,0.41,949.6,953.2,937.6,1.5,,-10.304703691638878,Snow
1980-01-25,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,25,0.0,无,-17.1,-10.2,-25.3,0.82,0.61,945.0,949.9,943.5,0.4,,,无
1980-01-26,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,26,0.0,无,-17.1,-11.8,-25.4,0.84,0.71,950.7,953.2,944.0,0.5,,,无
1980-01-27,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,27,0.0,无,-17.9,-9.7,-24.2,0.83,0.8,948.5,952.2,945.8,0.3,,,无
1980-01-28,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,28,0.2,normal,-11.6,-7.5,-16.7,0.78,0.58,946.9,947.6,946.0,0.1,,-12.286498403444114,Snow
1980-01-29,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,29,0.0,无,-11.4,-4.7,-17.5,0.82,0.63,945.9,948.2,942.5,0.7,,,无
1980-01-30,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,30,0.4,normal,-12.1,-4.2,-21.1,0.9,0.71,943.7,945.1,941.7,0.2,,-12.402161413188416,Snow
1980-01-31,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,1,31,2.5,normal,-5.0,-2.0,-6.1,0.9,0.69,944.6,945.8,943.6,0.2,,-5.458001984899181,Snow
1980-02-01,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,2,1,0.0,无,-8.2,-0.7,-11.1,0.95,0.93,946.8,948.1,944.5,0.4,,,无
1980-02-02,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,2,2,1.8,normal,-7.9,-5.4,-9.0,0.96,0.93,950.3,953.0,944.9,0.3,,-8.054905131965185,Snow
1980-02-03,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,2,3,0.0,无,-15.2,-8.5,-21.3,0.97,0.95,952.0,953.2,950.6,0.0,,,无
1980-02-04,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,2,4,0.2,normal,-16.5,-10.5,-22.6,0.92,0.88,949.4,953.6,944.8,0.4,,-16.678997482709775,Snow
1980-02-05,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,2,5,0.2,normal,-15.2,-8.0,-21.5,0.82,0.48,951.4,953.8,944.9,0.2,,-15.640746787028505,Snow
1980-02-06,51431.0,新疆,伊宁,43.95,81.33333333333333,662.5,1980,2,6,0.0,无,-20.2,-11.2,-26.8,0.82,0.58,952.6,953.9,951.3,0.4,,,无
