date,station_id,省名,台站名,lat,lon,alt,year,month,day,pre,pre_type,tem_avg,tem_max,tem_min,rhu_avg,rhu_min,prs_avg,pra_max,prs_min,evp_small,evp_large,tw_calc,model_precip_type
1980-01-01,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,1,0.0,无,-13.1,-7.1,-19.1,0.74,0.59,999.6,1004.3,995.7,0.2,,,无
1980-01-02,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,2,4.8,normal,-4.1,-1.2,-8.0,0.9,0.74,990.9,995.9,988.2,0.0,,-4.565429670036578,Snow
1980-01-03,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,3,0.0,无,-6.6,-0.5,-12.4,0.63,0.48,995.9,1000.4,990.0,1.1,,,无
1980-01-04,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,4,0.0,无,-17.0,-9.6,-22.4,0.56,0.27,1001.0,1002.6,999.3,0.5,,,无
1980-01-05,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,5,0.0,无,-17.0,-8.2,-26.4,0.71,0.53,994.0,1000.4,990.0,0.4,,,无
1980-01-06,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,6,0.0,无,-15.4,-8.9,-20.1,0.65,0.34,989.2,994.6,986.0,0.4,,,无
1980-01-07,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,7,0.0,无,-18.1,-12.9,-24.7,0.49,0.37,997.6,1000.0,994.6,0.7,,,无
1980-01-08,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,8,0.0,无,-16.0,-7.6,-21.9,0.79,0.47,997.8,999.5,996.5,0.4,,,无
1980-01-09,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,9,0.4,normal,-12.3,-5.9,-16.4,0.79,0.61,992.6,996.7,990.4,0.5,,-12.903955866603699,Snow
1980-01-10,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,10,0.0,无,-19.6,-13.6,-24.4,0.66,0.43,995.7,996.7,994.1,0.4,,,无
1980-01-11,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,11,0.0,无,-16.1,-6.9,-25.6,0.76,0.6,994.9,997.8,991.6,0.5,,,无
1980-01-12,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,12,0.1,normal,-6.5,-3.0,-10.3,0.68,0.53,990.9,992.4,990.0,0.8,,-7.817719017249298,Snow
1980-01-13,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,13,0.0,无,-14.5,-6.1,-20.9,0.61,0.31,992.5,994.7,990.0,0.6,,,无
1980-01-14,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,14,0.0,无,-14.0,-9.1,-16.4,0.66,0.4,988.7,990.7,987.3,0.4,,,无
1980-01-15,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,15,0.0,无,-15.0,-8.7,-20.4,0.7,0.47,990.3,992.6,988.9,0.5,,,无
1980-01-16,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,16,0.1,normal,-19.0,-12.6,-23.7,0.71,0.53,994.2,996.1,991.8,0.3,,-19.52202336490467,Snow
1980-01-17,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,17,0.0,无,-20.7,-15.6,-24.4,0.65,0.54,1002.7,1006.5,996.0,0.4,,,无
1980-01-18,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,18,0.0,无,-17.8,-11.3,-23.9,0.74,0.57,1005.6,1008.4,1003.0,0.2,,,无
1980-01-19,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,19,0.2,normal,-10.8,-4.7,-14.0,0.68,0.53,996.6,1003.0,993.6,0.3,,-11.812723722493544,Snow
1980-01-20,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,20,0.0,无,-15.4,-6.6,-21.1,0.66,0.34,992.3,994.4,989.8,0.5,,,无
1980-01-21,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,21,0.0,无,-16.8,-10.4,-21.9,0.74,0.56,994.3,997.3,991.8,0.4,,,无
1980-01-22,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,22,0.0,无,-16.0,-8.5,-24.1,0.65,0.43,994.3,998.4,990.0,0.6,,,无
1980-01-23,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,23,0.0,无,-10.7,-3.4,-17.1,0.65,0.4,991.2,994.8,988.3,1.1,,,无
1980-01-24,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,24,0.0,无,-13.8,-4.0,-19.8,0.73,0.45,997.7,999.8,994.8,0.5,,,无
1980-01-25,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,25,0.0,无,-13.2,-2.8,-19.4,0.81,0.56,996.1,998.4,992.9,0.4,,,无
1980-01-26,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,26,0.0,无,-4.6,1.7,-14.6,0.64,0.4,991.7,994.9,988.7,1.3,,,无
1980-01-27,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,27,0.0,无,0.0,3.3,-2.7,0.53,0.28,990.2,993.5,987.6,2.3,,,无
1980-01-28,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,28,0.0,无,-9.7,-2.4,-11.8,0.52,0.33,997.1,998.3,993.6,1.3,,,无
1980-01-29,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,29,0.0,无,-13.7,-9.1,-16.3,0.52,0.41,993.7,997.8,990.3,1.0,,,无
1980-01-30,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,30,0.0,无,-18.2,-13.7,-19.3,0.61,0.54,991.2,992.9,989.5,0.5,,,无
1980-01-31,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,1,31,0.0,无,-18.6,-13.7,-22.9,0.69,0.57,989.9,993.1,988.0,0.4,,,无
1980-02-01,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,2,1,0.0,无,-16.8,-10.1,-22.4,0.68,0.43,990.2,991.2,988.4,0.4,,,无
1980-02-02,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,2,2,0.0,无,-15.7,-8.1,-21.4,0.61,0.24,990.0,991.4,988.3,0.6,,,无
1980-02-03,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,2,3,0.0,无,-17.2,-12.5,-20.9,0.7,0.45,990.5,992.4,989.0,0.5,,,无
1980-02-04,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,2,4,0.0,无,-17.6,-11.6,-22.0,0.69,0.39,993.8,995.8,992.3,0.4,,,无
1980-02-05,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,2,5,0.0,无,-18.5,-12.8,-22.9,0.62,0.4,994.3,997.1,992.7,0.5,,,无
1980-02-06,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,2,6,0.0,无,-18.4,-12.8,-23.7,0.63,0.48,1001.3,1002.7,997.1,0.5,,,无
1980-02-07,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,2,7,0.0,无,-17.3,-11.9,-21.9,0.6,0.43,1002.3,1004.0,1000.5,0.7,,,无
1980-02-08,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,2,8,0.0,无,-16.7,-10.1,-22.5,0.67,0.48,999.4,1001.9,997.1,0.6,,,无
1980-02-09,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,2,9,0.0,无,-14.1,-5.2,-20.5,0.66,0.35,997.7,999.0,996.3,0.6,,,无
1980-02-10,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,2,10,0.0,无,-10.6,-2.3,-20.1,0.71,0.34,995.9,998.3,993.5,0.7,,,无
1980-02-11,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,2,11,0.0,无,-9.5,-3.2,-15.6,0.69,0.37,996.1,998.1,993.9,1.0,,,无
1980-02-12,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,2,12,0.0,无,-11.0,-4.9,-16.7,0.59,0.34,999.4,1000.6,996.7,1.0,,,无
1980-02-13,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,2,13,0.0,无,-12.9,-5.7,-19.4,0.57,0.25,1002.1,1003.8,1000.2,0.7,,,无
1980-02-14,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,2,14,0.0,无,-12.7,-4.9,-19.4,0.59,0.25,999.5,1001.7,996.8,0.9,,,无
1980-02-15,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,2,15,0.0,无,-12.3,-4.7,-18.6,0.61,0.33,1000.3,1002.7,998.2,1.1,,,无
1980-02-16,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,2,16,0.0,无,-11.8,-2.9,-19.4,0.6,0.27,1003.4,1005.1,1001.2,0.7,,,无
1980-02-17,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,2,17,0.0,无,-7.7,1.8,-16.4,0.67,0.43,1004.0,1007.1,1000.9,1.0,,,无
1980-02-18,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,2,18,0.5,normal,-2.2,0.4,-3.6,0.66,0.32,993.9,1001.0,990.3,1.5,,-3.966725498078225,Snow
1980-02-19,54365.0,辽宁,桓仁,41.266666666666666,125.35,240.3,1980,2,19,0.3,normal,-4.9,0.7,-8.6,0.68,0.4,994.9,996.6,990.3,1.0,,-6.337503492856595,Snow
