date,station_id,省名,台站名,lat,lon,alt,year,month,day,pre,pre_type,tem_avg,tem_max,tem_min,rhu_avg,rhu_min,prs_avg,pra_max,prs_min,evp_small,evp_large,tw_calc,model_precip_type
1980-01-01,53806.0,宁夏,海原,36.56666666666667,105.65,1853.7,1980,1,1,0.0,无,-6.7,0.1,-9.9,0.68,0.43,808.8,811.9,806.3,1.5,,,无
1980-01-02,53806.0,宁夏,海原,36.56666666666667,105.65,1853.7,1980,1,2,0.0,无,-8.4,-4.2,-11.9,0.57,0.43,814.2,816.9,811.9,1.2,,,无
1980-01-03,53806.0,宁夏,海原,36.56666666666667,105.65,1853.7,1980,1,3,0.1,normal,-9.5,-4.7,-12.0,0.66,0.52,817.3,820.7,814.9,0.8,,-10.850284282205816,Snow
1980-01-04,53806.0,宁夏,海原,36.56666666666667,105.65,1853.7,1980,1,4,0.0,无,-9.5,-2.5,-15.5,0.62,0.35,819.8,822.5,816.6,0.9,,,无
1980-01-05,53806.0,宁夏,海原,36.56666666666667,105.65,1853.7,1980,1,5,0.0,无,-8.5,-3.0,-12.5,0.57,0.38,814.8,817.5,812.8,1.4,,,无
1980-01-06,53806.0,宁夏,海原,36.56666666666667,105.65,1853.7,1980,1,6,0.0,无,-9.5,-6.0,-12.1,0.42,0.28,821.3,824.1,817.5,2.2,,,无
1980-01-07,53806.0,宁夏,海原,36.56666666666667,105.65,1853.7,1980,1,7,0.0,无,-6.2,1.1,-11.0,0.34,0.16,815.1,820.8,812.3,2.8,,,无
1980-01-08,53806.0,宁夏,海原,36.56666666666667,105.65,1853.7,1980,1,8,0.0,无,-4.1,2.4,-11.2,0.24,0.2,813.9,815.3,812.7,3.4,,,无
1980-01-09,53806.0,宁夏,海原,36.56666666666667,105.65,1853.7,1980,1,9,0.0,无,-2.7,5.6,-9.6,0.25,0.08,811.2,814.2,808.5,3.5,,,无
1980-01-10,53806.0,宁夏,海原,36.56666666666667,105.65,1853.7,1980,1,10,0.0,无,-9.8,-2.6,-14.3,0.39,0.26,813.8,816.1,811.2,1.8,,,无
1980-01-11,53806.0,宁夏,海原,36.56666666666667,105.65,1853.7,1980,1,11,0.0,无,-11.3,-7.6,-14.4,0.44,0.33,813.3,817.0,810.3,1.2,,,无
1980-01-12,53806.0,宁夏,海原,36.56666666666667,105.65,1853.7,1980,1,12,0.0,无,-8.0,-1.3,-12.0,0.41,0.36,817.0,818.6,814.8,1.8,,,无
1980-01-13,53806.0,宁夏,海原,36.56666666666667,105.65,1853.7,1980,1,13,0.0,无,-8.8,-3.0,-13.3,0.46,0.37,818.8,820.2,817.7,1.8,,,无
1980-01-14,53806.0,宁夏,海原,36.56666666666667,105.65,1853.7,1980,1,14,0.0,无,-7.7,-0.9,-12.9,0.48,0.27,818.2,820.0,816.2,2.3,,,无
1980-01-15,53806.0,宁夏,海原,36.56666666666667,105.65,1853.7,1980,1,15,0.0,无,-5.6,3.4,-11.5,0.33,0.09,815.4,818.4,813.0,1.9,,,无
1980-01-16,53806.0,宁夏,海原,36.56666666666667,105.65,1853.7,1980,1,16,0.0,无,-4.1,4.9,-9.7,0.27,0.16,814.2,815.6,812.6,2.8,,,无
1980-01-17,53806.0,宁夏,海原,36.56666666666667,105.65,1853.7,1980,1,17,0.0,无,-4.3,2.8,-8.3,0.29,0.08,815.3,819.5,811.8,3.0,,,无
1980-01-18,53806.0,宁夏,海原,36.56666666666667,105.65,1853.7,1980,1,18,0.0,无,-7.5,-2.1,-12.8,0.5,0.41,820.4,821.7,818.8,2.3,,,无
1980-01-19,53806.0,宁夏,海原,36.56666666666667,105.65,1853.7,1980,1,19,0.0,无,-6.5,0.9,-11.2,0.42,0.3,818.9,821.5,817.0,1.4,,,无
