date,station_id,省名,台站名,lat,lon,alt,year,month,day,pre,pre_type,tem_avg,tem_max,tem_min,rhu_avg,rhu_min,prs_avg,pra_max,prs_min,evp_small,evp_large,tw_calc,model_precip_type
1980-01-01,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,1,0.7,normal,-6.5,-5.0,-7.8,0.94,0.9,879.7,882.3,878.3,1.0,,-6.7652577241789436,Snow
1980-01-02,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,2,0.2,normal,-6.4,-3.7,-12.4,0.89,0.74,883.0,885.1,881.3,0.7,,-6.888889649263308,Snow
1980-01-03,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,3,0.1,normal,-5.7,-3.2,-9.8,0.82,0.71,887.4,889.7,885.1,0.4,,-6.531045480727138,Snow
1980-01-04,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,4,0.0,无,-8.4,-1.8,-15.1,0.71,0.47,891.4,894.6,888.5,0.9,,,无
1980-01-05,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,5,0.4,normal,-9.5,-6.2,-13.2,0.87,0.62,884.4,888.5,881.7,0.1,,-9.984161234963938,Snow
1980-01-06,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,6,0.0,无,-7.0,-3.2,-11.2,0.46,0.3,891.4,895.8,885.0,1.6,,,无
1980-01-07,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,7,0.0,无,-8.3,-0.6,-15.1,0.6,0.39,885.4,892.4,881.4,1.1,,,无
1980-01-08,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,8,0.0,无,-4.2,2.9,-12.5,0.65,0.33,882.6,884.7,881.0,0.8,,,无
1980-01-09,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,9,0.0,无,-3.6,3.9,-12.3,0.58,0.4,879.7,882.4,877.2,1.0,,,无
1980-01-10,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,10,0.0,无,-5.3,-0.9,-8.7,0.56,0.39,883.7,886.9,877.7,1.1,,,无
1980-01-11,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,11,0.1,normal,-7.1,-4.6,-9.8,0.67,0.54,883.1,885.6,881.1,1.0,,-8.524782788191821,Snow
1980-01-12,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,12,0.0,无,-5.4,0.6,-10.1,0.41,0.28,887.3,888.7,885.5,1.4,,,无
1980-01-13,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,13,0.0,无,-6.2,1.6,-13.7,0.46,0.23,888.1,890.0,886.9,1.3,,,无
1980-01-14,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,14,0.0,无,-4.9,2.9,-12.0,0.46,0.23,887.8,889.8,885.6,1.5,,,无
1980-01-15,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,15,0.0,无,-4.9,3.6,-12.0,0.48,0.24,884.8,887.4,881.1,1.5,,,无
1980-01-16,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,16,0.0,无,-4.3,4.9,-12.6,0.45,0.21,883.8,886.0,883.1,1.4,,,无
1980-01-17,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,17,0.0,无,-3.7,4.2,-11.3,0.45,0.24,884.1,885.9,882.4,2.1,,,无
1980-01-18,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,18,0.0,无,-2.1,2.7,-8.5,0.35,0.28,889.2,891.3,885.9,3.0,,,无
1980-01-19,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,19,0.0,无,-4.8,2.4,-11.3,0.45,0.26,889.2,891.0,887.2,1.5,,,无
1980-01-20,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,20,0.0,无,-4.8,3.0,-12.0,0.46,0.23,888.3,890.1,887.1,1.3,,,无
1980-01-21,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,21,0.0,无,-3.9,4.8,-11.7,0.44,0.19,885.5,889.2,881.3,1.9,,,无
1980-01-22,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,22,0.0,无,-3.3,4.8,-11.7,0.46,0.24,882.9,885.1,879.8,1.6,,,无
1980-01-23,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,23,0.0,无,-2.8,2.7,-6.6,0.44,0.28,880.9,882.7,879.7,1.3,,,无
1980-01-24,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,24,0.0,无,-1.2,6.5,-7.1,0.47,0.31,881.5,883.5,879.5,1.4,,,无
1980-01-25,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,25,0.0,无,1.3,9.5,-5.6,0.44,0.17,875.4,880.3,870.5,3.5,,,无
1980-01-26,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,26,0.0,无,-0.5,4.3,-7.5,0.35,0.17,876.6,878.4,873.6,2.3,,,无
1980-01-27,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,27,0.0,无,0.4,2.8,-1.5,0.26,0.12,877.1,879.7,875.4,2.4,,,无
1980-01-28,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,28,0.0,无,-3.2,-0.3,-7.0,0.7,0.2,879.1,881.4,877.5,1.0,,,无
1980-01-29,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,29,0.4,normal,-9.2,-1.8,-11.7,0.54,0.27,887.4,891.1,881.4,1.3,,-10.960012715069908,Snow
1980-01-30,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,30,0.0,无,-13.7,-9.7,-16.2,0.19,0.15,890.4,893.2,886.8,1.5,,,无
1980-01-31,53929.0,陕西,长武,35.2,107.8,1206.3,1980,1,31,0.0,无,-11.2,-6.0,-14.8,0.31,0.2,884.5,887.3,883.4,1.0,,,无
1980-02-01,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,1,0.0,无,-9.7,-5.8,-14.6,0.38,0.29,885.2,886.6,883.4,1.0,,,无
1980-02-02,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,2,0.0,无,-7.1,-0.6,-12.7,0.5,0.32,883.6,886.7,880.8,1.3,,,无
1980-02-03,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,3,0.0,无,-8.6,-4.8,-12.1,0.49,0.19,884.3,887.1,882.3,1.3,,,无
1980-02-04,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,4,0.0,无,-11.8,-6.5,-15.2,0.2,0.12,891.7,895.0,887.1,2.2,,,无
1980-02-05,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,5,0.0,无,-12.2,-6.2,-18.8,0.3,0.14,885.3,889.2,882.5,1.2,,,无
1980-02-06,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,6,0.0,无,-8.2,-4.3,-10.1,0.36,0.19,886.6,888.2,884.2,1.6,,,无
1980-02-07,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,7,0.0,无,-7.8,-1.8,-11.9,0.42,0.3,888.9,890.8,887.1,1.2,,,无
1980-02-08,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,8,0.0,无,-8.2,-1.4,-13.1,0.35,0.19,888.9,890.7,887.0,1.6,,,无
1980-02-09,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,9,0.0,无,-8.0,-1.5,-13.4,0.41,0.28,887.5,889.6,885.5,1.5,,,无
1980-02-10,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,10,0.0,无,-5.1,1.7,-12.0,0.38,0.2,889.2,891.4,887.1,1.2,,,无
1980-02-11,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,11,0.0,无,-4.0,1.8,-11.3,0.34,0.23,888.3,891.3,885.5,1.9,,,无
1980-02-12,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,12,0.0,无,-5.1,3.8,-12.4,0.48,0.32,886.5,887.7,884.9,1.5,,,无
1980-02-13,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,13,0.0,无,-1.9,2.5,-6.0,0.41,0.27,888.0,889.3,886.5,2.4,,,无
1980-02-14,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,14,0.0,无,-4.6,2.7,-10.1,0.66,0.28,889.9,892.8,887.2,2.0,,,无
1980-02-15,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,15,0.0,无,-3.5,6.3,-11.2,0.48,0.33,885.9,888.2,884.1,2.0,,,无
1980-02-16,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,16,0.0,无,-2.1,1.0,-6.8,0.57,0.44,885.1,886.5,883.3,1.8,,,无
1980-02-17,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,17,1.4,normal,-2.3,-0.2,-3.5,0.94,0.56,884.5,885.8,882.6,0.1,,-2.628120710543196,Snow
1980-02-18,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,18,0.0,无,-1.1,6.9,-5.2,0.83,0.26,884.2,886.8,881.7,1.2,,,无
1980-02-19,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,19,0.0,无,0.1,8.4,-8.4,0.57,0.26,883.5,884.4,881.9,1.6,,,无
1980-02-20,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,20,0.0,无,1.7,10.6,-5.3,0.51,0.19,883.6,885.8,880.6,4.1,,,无
1980-02-21,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,21,0.0,无,1.9,10.5,-4.7,0.62,0.39,883.2,885.3,880.8,3.7,,,无
1980-02-22,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,22,0.0,无,1.0,9.3,-4.8,0.71,0.42,883.8,886.1,881.1,2.5,,,无
1980-02-23,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,23,0.0,无,1.9,12.7,-7.6,0.69,0.34,880.6,882.9,877.0,3.3,,,无
1980-02-24,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,24,0.0,无,2.5,7.0,-2.0,0.76,0.51,878.0,880.3,875.6,1.6,,,无
1980-02-25,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,25,0.0,无,2.8,7.8,-2.6,0.54,0.28,881.3,883.3,879.9,3.0,,,无
1980-02-26,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,26,0.0,无,1.9,6.7,-2.3,0.5,0.32,882.5,883.8,880.6,3.0,,,无
1980-02-27,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,27,0.0,无,1.4,9.8,-7.6,0.6,0.34,876.9,881.9,873.7,2.9,,,无
1980-02-28,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,28,0.0,无,4.6,13.4,-4.2,0.52,0.3,870.1,875.5,865.5,4.3,,,无
1980-02-29,53929.0,陕西,长武,35.2,107.8,1206.3,1980,2,29,0.0,无,5.1,9.8,1.7,0.42,0.18,876.6,880.6,868.3,5.7,,,无
1980-03-01,53929.0,陕西,长武,35.2,107.8,1206.3,1980,3,1,0.1,normal,0.4,4.2,-2.8,0.5,0.2,880.0,882.7,875.9,2.8,,-2.826717510587353,Snow
1980-03-02,53929.0,陕西,长武,35.2,107.8,1206.3,1980,3,2,0.0,无,2.2,7.3,-0.6,0.5,0.28,879.2,881.1,877.2,2.7,,,无
1980-03-03,53929.0,陕西,长武,35.2,107.8,1206.3,1980,3,3,0.2,normal,1.4,4.2,-1.2,0.53,0.29,881.2,882.9,879.1,2.4,,-1.7674132120136088,Snow
1980-03-04,53929.0,陕西,长武,35.2,107.8,1206.3,1980,3,4,0.4,normal,-0.6,1.8,-2.7,0.91,0.74,878.8,882.7,876.1,1.1,,-1.1366554289006414,Snow
1980-03-05,53929.0,陕西,长武,35.2,107.8,1206.3,1980,3,5,0.0,无,1.0,4.8,-1.2,0.8,0.61,875.3,877.8,872.6,1.4,,,无
1980-03-06,53929.0,陕西,长武,35.2,107.8,1206.3,1980,3,6,0.0,无,3.5,12.1,-3.1,0.75,0.42,872.0,875.0,868.1,3.6,,,无
1980-03-07,53929.0,陕西,长武,35.2,107.8,1206.3,1980,3,7,0.1,normal,1.9,6.9,-2.3,0.85,0.57,870.6,872.0,869.4,1.6,,0.8894772375732218,Snow
1980-03-08,53929.0,陕西,长武,35.2,107.8,1206.3,1980,3,8,1.0,normal,5.2,11.2,2.0,0.62,0.32,876.1,878.6,871.4,5.0,,2.1983868166363996,Rain
1980-03-09,53929.0,陕西,长武,35.2,107.8,1206.3,1980,3,9,0.0,无,5.6,14.2,-4.4,0.53,0.26,875.8,879.9,869.9,5.9,,,无
1980-03-10,53929.0,陕西,长武,35.2,107.8,1206.3,1980,3,10,0.0,无,2.8,9.8,1.0,0.84,0.43,877.1,880.9,872.1,2.5,,,无
1980-03-11,53929.0,陕西,长武,35.2,107.8,1206.3,1980,3,11,0.1,normal,-1.0,1.3,-2.3,0.95,0.82,882.5,884.4,880.1,0.7,,-1.2910531156610139,Snow
1980-03-12,53929.0,陕西,长武,35.2,107.8,1206.3,1980,3,12,3.6,normal,-2.3,-0.7,-3.5,0.96,0.85,883.9,885.4,881.3,0.5,,-2.518542378635664,Snow
1980-03-13,53929.0,陕西,长武,35.2,107.8,1206.3,1980,3,13,4.5,normal,-0.5,2.6,-2.7,0.93,0.86,885.6,888.9,883.5,0.0,,-0.9168053839988177,Snow
1980-03-14,53929.0,陕西,长武,35.2,107.8,1206.3,1980,3,14,0.0,无,-1.1,4.4,-4.7,0.8,0.65,886.9,891.6,881.8,1.7,,,无
1980-03-15,53929.0,陕西,长武,35.2,107.8,1206.3,1980,3,15,0.0,无,2.4,11.4,-2.0,0.78,0.47,880.7,884.2,878.3,2.4,,,无
1980-03-16,53929.0,陕西,长武,35.2,107.8,1206.3,1980,3,16,0.0,无,5.0,11.9,-1.7,0.7,0.42,878.0,879.7,876.0,3.2,,,无
1980-03-17,53929.0,陕西,长武,35.2,107.8,1206.3,1980,3,17,0.0,无,6.1,12.3,1.0,0.69,0.37,880.8,883.0,878.9,3.9,,,无
1980-03-18,53929.0,陕西,长武,35.2,107.8,1206.3,1980,3,18,0.0,无,7.5,19.8,1.0,0.66,0.22,879.2,883.0,874.9,6.0,,,无
1980-03-19,53929.0,陕西,长武,35.2,107.8,1206.3,1980,3,19,0.0,无,7.4,12.2,2.5,0.5,0.2,878.1,883.1,873.3,5.8,,,无
1980-03-20,53929.0,陕西,长武,35.2,107.8,1206.3,1980,3,20,0.0,无,2.5,7.4,-0.5,0.66,0.17,884.4,887.0,880.3,3.7,,,无
