year,total_precipitation,total_snow,total_rain,avg_temperature
1980,151.4,27.1,124.3,-0.7937158469945356
1981,174.3,37.9,136.4,-0.29698630136986304
1982,258.0,29.500000000000004,228.5,1.2438356164383562
1983,270.6,33.900000000000006,236.7,0.13287671232876713
1984,393.0,27.099999999999998,365.9000000000001,-1.4106557377049183
1985,321.9,43.1,278.8,-0.6808219178082192
1986,125.7,18.099999999999998,107.6,0.7043835616438355
1987,234.8,25.300000000000004,209.5,-0.6205479452054794
1988,320.0,35.0,285.0,0.173224043715847
1989,363.9,23.300000000000004,340.6,1.0353424657534247
1990,447.4,17.199999999999996,430.19999999999993,1.4794520547945205
1991,227.8,14.599999999999998,213.20000000000002,0.42000000000000004
1992,265.23333333333335,38.50000000000001,226.73333333333335,1.3223132969034608
1993,229.3,20.7,208.6,1.0241095890410958
1994,282.4,23.9,258.5,1.4156164383561645
1995,233.70000000000002,29.000000000000004,204.7,1.6726027397260275
1996,354.09999999999997,28.9,325.2,0.61775956284153
1997,277.8,35.0,242.79999999999998,1.2071232876712328
1998,590.5,33.9,556.6,1.8134246575342465
1999,206.5,39.5,166.99999999999997,0.6632876712328768
2000,260.2,31.200000000000003,229.0,0.4502732240437158
2001,164.2,33.199999999999996,130.99999999999997,0.7572602739726026
2002,299.5,39.800000000000004,259.7,1.455068493150685
2003,221.0,32.50000000000001,188.5,0.7394520547945205
2004,232.9,54.6,178.29999999999998,1.268032786885246
2005,209.2,43.900000000000006,165.29999999999998,0.9213698630136986
2006,307.2,46.1,261.09999999999997,0.9515068493150686
2007,234.0,66.4,167.6,2.763013698630137
2008,272.59999999999997,43.9,228.7,2.0043715846994536
2009,231.3,42.800000000000004,188.5,0.4126027397260274
2010,216.2,66.39999999999999,149.80000000000004,0.14438356164383567
2011,306.2,33.6,272.59999999999997,0.7202739726027396
2012,383.1,63.099999999999994,320.0,-0.17049180327868851
2013,521.4,73.6,447.79999999999995,0.053698630136986295
2014,303.8,35.8,268.00000000000006,1.986027397260274
2015,208.6,50.1,158.5,1.8994520547945204
2016,224.8,69.99999999999997,154.80000000000004,0.8311475409836067
2017,273.5,29.500000000000007,244.0,1.3353424657534245
2018,357.4,65.7,291.7,1.456986301369863
2019,284.3,20.500000000000004,263.8,1.7782648401826486
