year,total_precipitation,total_snow,total_rain,avg_temperature
1980,693.8,141.89999999999998,551.9,2.0368852459016393
1981,788.0,50.2,737.8,2.6005479452054794
1982,469.4,64.89999999999999,404.5,3.8408219178082192
1983,715.5,55.0,660.5,3.0726027397260274
1984,811.2,80.39999999999999,729.1,2.2472677595628414
1985,822.3,65.7,756.6,2.24986301369863
1986,671.0,75.99999999999999,595.0,2.5202739726027397
1987,786.7,100.3,686.3999999999999,2.1506849315068495
1988,792.5,94.19999999999999,698.3000000000001,3.0188524590163937
1989,561.3,42.0,519.2999999999998,3.717808219178082
1990,574.4,79.6,470.6,4.188767123287671
1991,872.5,82.2,790.3,3.1893150684931504
1992,557.6,53.4,504.20000000000005,3.190710382513661
1993,609.7,91.10000000000001,518.5999999999999,3.207397260273973
1994,1024.6,44.699999999999996,979.9,3.604931506849315
1995,722.0,27.400000000000002,694.5999999999999,4.113150684931507
1996,525.2,83.6,441.6,3.3934426229508197
1997,622.7,41.1,581.6,4.267397260273972
1998,728.5,65.7,662.8,4.821917808219178
1999,467.3,79.99999999999999,387.3,3.4021917808219175
2000,738.8,80.9,657.9000000000002,2.987158469945355
2001,542.0,49.0,493.0,3.1830136986301367
2002,642.3,70.5,571.8,3.811780821917808
2003,703.0,57.699999999999996,645.3,4.400273972602739
2004,638.7,75.19999999999997,563.5,4.206284153005464
2005,683.3,70.10000000000001,613.1999999999998,3.4920547945205476
2006,573.7,39.60000000000001,534.1,3.9912328767123286
2007,403.40000000000003,73.7,326.70000000000005,5.207671232876712
2008,528.3,71.0,457.30000000000007,4.6248633879781424
2009,554.3,91.49999999999999,462.79999999999995,3.268767123287671
2010,563.8,153.0,410.8,2.894794520547945
2011,413.0,33.6,379.4,3.8079452054794523
2012,697.2,115.3,581.9000000000001,3.3707650273224044
2013,784.6,149.80000000000004,634.8000000000001,3.382465753424657
2014,544.4,41.2,503.19999999999993,4.046027397260274
2015,624.0,99.80000000000001,524.1999999999999,4.532602739726028
2016,798.6,75.19999999999999,723.4000000000001,4.112568306010929
2017,631.9,43.5,588.4000000000002,4.441917808219178
2018,895.6,82.7,812.9,4.402465753424658
2019,939.9333333333333,70.0,869.9333333333334,5.249680365296803
