year,total_precipitation,total_snow,total_rain,avg_temperature
1980,577.0,77.89999999999996,499.1000000000001,-3.6494535519125684
1981,485.3,38.09999999999999,447.20000000000005,-3.02027397260274
1982,597.5,72.60000000000002,512.3000000000001,-2.5835616438356164
1983,490.8,81.59999999999998,409.2,-2.2676712328767126
1984,542.1,77.6,464.5,-3.613934426229508
1985,478.6,78.19999999999999,400.4,-3.1153424657534243
1986,321.9,47.59999999999999,274.30000000000007,-2.285205479452055
1987,543.6,85.6,458.00000000000006,-3.9197260273972603
1988,554.3,63.599999999999994,490.69999999999993,-1.4234972677595628
1989,511.2,81.89999999999999,429.30000000000007,-1.2295890410958905
1990,649.7,47.6,602.1,-0.7805479452054795
1991,736.9,70.90000000000002,666.0,-2.3126027397260276
1992,510.3,39.40000000000001,470.9000000000001,-1.9516393442622952
1993,487.8,77.90000000000002,409.8999999999999,-1.7926027397260276
1994,475.5,57.900000000000006,417.6,-2.062191780821918
1995,487.0,69.7,417.3,-1.617260273972603
1996,553.4,90.69999999999999,462.7,-2.9153005464480874
1997,503.3,88.29999999999998,415.0,-2.204383561643836
1998,639.3,47.89999999999999,591.4,-2.1794520547945204
1999,572.2,50.50000000000001,521.7,-2.518082191780822
2000,447.3,76.9,370.3999999999999,-2.7866120218579233
2001,510.6,93.1,416.79999999999995,-2.281369863013699
2002,474.90000000000003,104.0,370.9,-1.4512328767123288
2003,645.3,126.29999999999997,519.0000000000001,-2.2120547945205478
2004,506.0,96.39999999999999,409.6,-1.8286885245901638
2005,341.59999999999997,74.2,267.40000000000003,-1.855890410958904
2006,555.0,42.8,512.2,-2.8641095890410964
2007,462.2,43.6,418.6000000000001,-0.9816438356164384
2008,599.1999999999999,101.5,497.69999999999993,-1.3461748633879782
2009,638.5,60.79999999999999,577.7000000000002,-2.8802739726027395
2010,542.3,74.60000000000001,467.7,-2.4317808219178083
2011,495.1,51.099999999999994,444.0,-1.804931506849315
2012,405.0,55.099999999999994,349.9000000000001,-3.1169398907103822
2013,721.0,45.0,676.0000000000001,-2.3673972602739726
2014,459.8,33.400000000000006,426.4,-2.321095890410959
2015,619.2,91.49999999999997,527.6999999999999,-1.3753424657534246
2016,550.3,78.39999999999998,471.90000000000003,-2.8909836065573766
2017,566.6,54.1,512.5,-1.5008219178082192
2018,476.0,55.800000000000004,420.2,-2.1504109589041094
2019,444.0,56.3,387.7,-1.8306849315068494
