year,total_precipitation,total_snow,total_rain,avg_temperature
1980,789.2,35.50000000000001,753.7,-1.0349726775956285
1981,571.1,26.5,544.5999999999999,-0.4317808219178082
1982,427.7,66.19999999999999,349.59999999999997,0.42712328767123287
1983,519.6,74.30000000000001,445.30000000000007,-0.09616438356164386
1984,631.7,39.5,592.2000000000002,-1.0431693989071038
1985,533.0,38.19999999999999,494.79999999999995,-0.8673972602739727
1986,505.2,32.099999999999994,473.09999999999997,-0.34602739726027393
1987,417.0,26.2,390.8,-1.5857534246575344
1988,637.7,70.1,567.6,0.004644808743169358
1989,539.5,50.5,489.0,0.369041095890411
1990,572.1,16.3,555.8000000000002,1.2764383561643835
1991,639.5,68.19999999999999,571.3000000000001,0.0380821917808219
1992,450.7,21.900000000000002,428.8,0.03579234972677605
1993,575.4,42.49999999999999,532.9,0.44054794520547946
1994,547.6,66.10000000000001,481.5,0.7109589041095888
1995,349.9,37.900000000000006,312.0,1.452054794520548
1996,586.6,73.2,486.8,0.02213114754098359
1997,421.3,61.4,359.8999999999999,0.9331506849315068
1998,999.9,31.700000000000003,968.2,1.1123287671232878
1999,409.7,44.3,365.4,0.5961643835616439
2000,435.09999999999997,40.5,394.6,0.43387978142076505
2001,414.90000000000003,48.2,366.7,0.6197260273972603
2002,478.9,37.9,441.00000000000006,1.1893150684931506
2003,551.8,29.4,522.4000000000001,1.3578082191780823
2004,389.90000000000003,66.39999999999999,323.5,0.9844262295081968
2005,445.2,57.099999999999994,388.09999999999997,0.5054794520547945
2006,552.1,48.6,503.5,-0.19452054794520543
2007,289.1,69.10000000000001,220.0,2.0531506849315067
2008,460.4,26.300000000000004,434.1,1.9647540983606557
2009,496.40000000000003,42.6,453.80000000000007,0.5706849315068493
2010,539.7,43.500000000000014,496.20000000000005,0.28794520547945207
2011,532.6,18.8,513.8000000000001,0.6010958904109589
2012,560.7,56.5,504.2,-0.09972677595628404
2013,567.4,54.9,512.5,0.7358904109589041
2014,633.4,45.2,588.2,0.983013698630137
2015,553.4,41.5,511.8999999999999,2.0613698630136987
2016,412.2,41.0,371.20000000000005,0.6193989071038251
2017,502.0,33.4,468.6,1.1967123287671233
2018,701.7,31.4,670.3,1.4383561643835616
2019,714.5,26.400000000000002,688.0999999999999,2.0152511415525116
