year,total_precipitation,total_snow,total_rain,avg_temperature
1980,425.7,21.500000000000007,404.2,4.504918032786885
1981,521.3000000000001,14.6,506.7,4.916986301369863
1982,243.2,11.4,231.8,6.1528767123287675
1983,449.7,54.400000000000006,395.3,5.565753424657534
1984,386.7,10.999999999999998,375.69999999999993,4.8199453551912566
1985,568.4,29.1,539.3,4.4950684931506855
1986,440.8,6.9,433.9,5.156438356164384
1987,539.1,17.299999999999997,521.8000000000001,4.643561643835616
1988,461.3,31.799999999999994,429.5,5.629781420765028
1989,315.0,12.499999999999998,302.49999999999994,6.262191780821917
1990,592.6,41.8,550.8000000000002,6.518082191780822
1991,395.0,7.700000000000001,387.3,5.701095890410959
1992,356.0,29.599999999999998,326.4,5.775136612021857
1993,415.9,25.999999999999996,389.9,5.963287671232877
1994,470.1,27.6,442.5,6.206849315068493
1995,323.4,14.100000000000001,309.30000000000007,6.687123287671233
1996,306.9,26.0,280.9,6.085245901639344
1997,402.7,5.6000000000000005,397.1,6.94054794520548
1998,529.4,47.800000000000004,481.6000000000001,7.077534246575343
1999,358.7,30.400000000000002,328.30000000000007,6.051506849315069
2000,363.2,25.500000000000004,337.7,4.893169398907104
2001,272.9,9.899999999999999,263.0,5.302191780821918
2002,531.2,15.399999999999999,515.8,6.12027397260274
2003,437.3,11.5,425.8,6.564109589041096
2004,296.3,45.400000000000006,250.9,6.545355191256831
2005,498.0,38.2,459.8,5.191780821917808
2006,338.4,13.5,324.9,5.942739726027397
2007,273.6,18.900000000000002,254.7,7.312602739726027
2008,621.8,31.0,590.8000000000002,6.88551912568306
2009,394.2,25.5,368.7,5.530958904109589
2010,368.2,74.00000000000001,294.20000000000005,4.768767123287671
2011,415.3,15.100000000000001,400.2,5.438630136986301
2012,608.8,74.0,534.8,4.86448087431694
2013,521.0,43.5,477.49999999999994,5.328493150684932
2014,522.3,14.7,507.59999999999997,6.591506849315069
2015,422.2,40.8,381.40000000000003,6.642465753424657
2016,601.6,26.299999999999997,575.3,5.919398907103825
2017,513.0,20.8,492.2,6.729863013698631
2018,414.0,23.2,390.80000000000007,6.440821917808219
2019,639.4,39.7,597.9000000000001,7.068219178082192
