station_id,year,hot_days,txx,hot_mean
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,1980,0,17.4,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,1981,0,20.0,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,1982,0,19.2,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,1983,0,16.4,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,1984,0,18.7,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,1985,0,18.9,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,1986,0,20.1,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,1987,0,21.2,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,1988,0,20.8,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,1989,0,17.5,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,1990,0,17.7,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,1991,0,18.4,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,1992,0,17.3,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,1993,0,18.8,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,1994,0,21.1,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,1995,0,19.5,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,1996,0,19.5,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,1997,0,18.5,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,1998,0,19.6,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,1999,0,20.2,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,2000,0,21.1,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,2001,0,20.4,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,2002,0,19.1,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,2003,0,19.5,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,2004,0,18.7,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,2005,0,17.0,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,2006,0,21.2,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,2007,0,17.5,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,2008,0,16.5,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,2009,0,17.3,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,2010,0,21.2,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,2011,0,18.0,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,2012,0,16.8,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,2013,0,21.7,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,2014,0,16.7,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,2015,0,20.3,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,2016,0,20.3,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,2017,0,22.0,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,2018,0,17.7,
综合5要素_站点_52908_1980_2019_withptype_filled_withptype_MAM_1980_2019,2019,0,17.9,
