station_id,year,hot_days,txx,hot_mean
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,1980,14,37.2,36.33571428571429
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,1981,7,36.7,35.785714285714285
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,1982,7,38.5,36.48571428571429
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,1983,5,40.0,36.5
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,1984,10,38.3,36.239999999999995
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,1985,7,36.7,35.57142857142857
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,1986,8,37.8,36.1125
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,1987,14,38.3,36.60000000000001
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,1988,3,37.0,36.233333333333334
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,1989,8,37.7,36.6375
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,1990,3,36.8,36.43333333333333
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,1991,10,39.0,36.16
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,1992,6,40.3,37.25
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,1993,0,34.2,
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,1994,7,38.2,35.81428571428572
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,1995,7,38.2,36.45714285714286
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,1996,9,39.1,36.95555555555555
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,1997,19,38.7,36.25789473684211
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,1998,10,37.0,35.96000000000001
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,1999,11,37.8,35.92727272727273
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,2000,12,40.0,36.733333333333334
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,2001,5,36.2,35.6
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,2002,17,40.8,37.088235294117645
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,2003,1,35.5,35.5
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,2004,11,39.9,36.64545454545454
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,2005,13,38.5,36.64615384615385
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,2006,12,38.8,36.016666666666666
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,2007,11,38.2,36.66363636363636
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,2008,19,41.6,37.43684210526315
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,2009,4,37.5,35.9
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,2010,9,37.8,36.577777777777776
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,2011,15,40.2,36.40666666666666
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,2012,8,37.1,35.7875
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,2013,1,35.4,35.4
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,2014,8,36.1,35.5625
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,2015,18,41.1,36.75000000000001
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,2016,3,36.9,36.46666666666666
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,2017,9,39.9,37.166666666666664
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,2018,7,36.7,35.91428571428572
综合5要素_站点_51133_1980_2019_withptype_filled_withptype_MAM_1980_2019,2019,14,37.5,36.19285714285714
