station_id,year,hot_days,txx,hot_mean
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,1980,5,37.4,35.92
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,1981,6,38.0,36.15
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,1982,3,37.3,36.13333333333333
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,1983,4,38.7,36.575
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,1984,4,37.1,35.925
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,1985,1,35.9,35.9
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,1986,4,36.2,35.550000000000004
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,1987,9,37.8,36.21111111111111
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,1988,5,36.5,35.779999999999994
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,1989,4,37.3,36.575
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,1990,6,37.2,36.1
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,1991,6,35.7,35.46666666666667
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,1992,4,37.2,36.325
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,1993,0,34.7,
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,1994,3,35.9,35.63333333333333
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,1995,3,36.6,35.96666666666667
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,1996,7,37.1,36.27142857142857
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,1997,13,39.2,36.738461538461536
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,1998,1,35.1,35.1
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,1999,5,36.7,35.98
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,2000,12,37.2,36.208333333333336
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,2001,4,36.2,35.575
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,2002,10,37.6,36.12
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,2003,1,35.4,35.4
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,2004,3,37.0,36.03333333333333
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,2005,5,37.6,36.44
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,2006,8,37.9,36.1375
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,2007,10,37.0,35.95
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,2008,19,38.5,36.21052631578948
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,2009,2,36.9,36.25
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,2010,4,37.3,36.15
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,2011,10,38.8,36.67999999999999
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,2012,6,36.2,35.46666666666667
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,2013,10,37.7,35.86
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,2014,9,37.6,35.888888888888886
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,2015,17,38.2,36.7235294117647
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,2016,7,36.6,35.84285714285715
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,2017,13,39.1,37.1
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,2018,4,36.23333333333333,35.70833333333333
综合5要素_站点_51431_1980_2019_withptype_filled_withptype_MAM_1980_2019,2019,4,36.23333333333333,35.70833333333333
