station_id,year,hot_days,txx,hot_mean
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,1980,6,37.7,36.15
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,1981,5,36.3,35.54
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,1982,2,35.7,35.45
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,1983,7,37.9,35.857142857142854
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,1984,0,35.0,
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,1985,1,35.7,35.7
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,1986,1,37.2,37.2
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,1987,4,37.9,36.6
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,1988,3,36.1,35.766666666666666
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,1989,1,36.6,36.6
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,1990,4,37.5,36.075
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,1991,8,38.0,36.2625
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,1992,5,36.2,35.44
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,1993,3,36.0,35.6
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,1994,3,35.7,35.36666666666667
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,1995,1,35.6,35.6
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,1996,2,35.6,35.35
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,1997,9,38.3,36.02222222222222
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,1998,4,36.4,35.625
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,1999,8,39.4,37.1125
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,2000,7,38.7,36.61428571428571
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,2001,4,37.2,36.1
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,2002,5,36.3,35.660000000000004
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,2003,0,34.4,
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,2004,0,34.7,
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,2005,7,39.1,36.728571428571435
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,2006,3,37.5,36.36666666666667
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,2007,2,35.4,35.25
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,2008,7,37.0,35.68571428571429
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,2009,6,38.3,36.01666666666666
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,2010,11,38.3,36.27272727272727
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,2011,6,36.4,35.71666666666667
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,2012,0,34.9,
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,2013,6,36.6,35.65
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,2014,3,36.0,35.800000000000004
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,2015,1,35.9,35.9
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,2016,5,38.1,36.88
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,2017,8,39.0,36.5875
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,2018,5,36.5,35.900000000000006
综合5要素_站点_53513_1980_2019_withptype_filled_withptype_MAM_1980_2019,2019,2,35.6,35.35
