station_id,year,hot_days,txx,hot_mean
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,1980,1,36.1,36.1
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,1981,3,35.7,35.46666666666667
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,1982,0,34.1,
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,1983,1,35.1,35.1
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,1984,0,34.5,
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,1985,1,35.4,35.4
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,1986,1,35.3,35.3
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,1987,2,36.4,35.75
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,1988,1,35.7,35.7
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,1989,0,33.2,
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,1990,0,34.9,
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,1991,2,36.4,36.2
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,1992,0,34.2,
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,1993,0,34.7,
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,1994,0,33.3,
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,1995,0,34.7,
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,1996,0,35.0,
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,1997,3,36.7,36.300000000000004
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,1998,2,35.8,35.55
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,1999,1,35.2,35.2
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,2000,4,37.5,36.4
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,2001,4,36.7,35.85
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,2002,4,36.5,36.075
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,2003,0,34.2,
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,2004,0,34.4,
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,2005,5,36.8,36.12
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,2006,3,36.7,35.93333333333334
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,2007,0,34.7,
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,2008,0,34.6,
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,2009,1,35.1,35.1
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,2010,2,36.3,35.95
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,2011,0,34.9,
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,2012,0,33.9,
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,2013,1,35.1,35.1
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,2014,3,35.3,35.199999999999996
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,2015,7,36.9,36.05714285714286
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,2016,3,36.0,35.46666666666667
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,2017,8,38.7,36.6125
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,2018,0,34.7,
综合5要素_站点_53723_1980_2019_withptype_filled_withptype_MAM_1980_2019,2019,0,33.9,
