station_id,year,hot_days,txx,hot_mean
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,1980,3,36.5,35.73333333333333
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,1981,0,34.4,
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,1982,3,36.2,35.766666666666666
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,1983,2,36.0,35.55
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,1984,0,34.8,
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,1985,0,33.5,
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,1986,2,35.9,35.8
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,1987,2,36.1,35.7
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,1988,0,34.7,
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,1989,3,36.5,36.03333333333334
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,1990,2,36.3,35.8
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,1991,1,37.2,37.2
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,1992,5,37.9,36.779999999999994
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,1993,0,32.4,
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,1994,0,34.5,
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,1995,3,37.9,37.06666666666666
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,1996,5,37.6,36.160000000000004
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,1997,1,35.6,35.6
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,1998,5,37.6,36.66
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,1999,5,37.0,35.839999999999996
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,2000,4,37.2,36.125
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,2001,0,34.3,
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,2002,11,38.3,36.336363636363636
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,2003,0,33.5,
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,2004,4,39.3,37.9
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,2005,3,36.8,36.0
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,2006,0,34.9,
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,2007,3,36.7,35.76666666666667
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,2008,9,39.5,36.46666666666667
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,2009,1,35.7,35.7
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,2010,3,36.0,35.63333333333333
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,2011,3,37.8,36.63333333333333
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,2012,3,37.5,36.56666666666667
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,2013,0,33.2,
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,2014,3,37.8,36.06666666666667
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,2015,7,41.0,37.05714285714286
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,2016,0,35.0,
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,2017,5,36.8,35.88
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,2018,0,34.9,
综合5要素_站点_51053_1980_2019_withptype_filled_withptype_MAM_1980_2019,2019,4,36.5,35.725
