station_id,year,hot_days,txx,hot_mean
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,1980,1,35.9,35.9
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,1981,0,31.4,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,1982,0,32.6,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,1983,0,33.8,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,1984,0,31.7,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,1985,0,32.0,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,1986,0,33.9,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,1987,0,35.0,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,1988,0,32.5,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,1989,1,37.2,37.2
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,1990,1,35.4,35.4
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,1991,0,33.7,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,1992,1,36.3,36.3
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,1993,0,29.2,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,1994,0,32.5,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,1995,2,36.5,35.85
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,1996,1,35.1,35.1
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,1997,0,34.1,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,1998,0,34.8,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,1999,0,34.1,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,2000,0,35.0,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,2001,0,33.5,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,2002,3,36.4,36.1
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,2003,0,30.5,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,2004,2,39.0,37.3
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,2005,0,34.8,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,2006,0,34.0,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,2007,2,36.2,35.85
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,2008,4,37.3,36.375
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,2009,0,33.2,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,2010,0,34.3,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,2011,1,37.1,37.1
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,2012,0,34.9,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,2013,0,31.8,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,2014,0,34.5,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,2015,3,39.5,37.03333333333333
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,2016,0,32.8,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,2017,1,35.3,35.3
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,2018,0,33.23333333333333,
综合5要素_站点_51059_1980_2019_withptype_filled_withptype_MAM_1980_2019,2019,0,33.23333333333333,
