station_id,year,hot_days,txx,hot_mean
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,1980,0,32.3,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,1981,0,34.4,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,1982,0,32.8,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,1983,0,33.7,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,1984,0,30.7,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,1985,0,31.0,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,1986,0,34.7,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,1987,0,32.7,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,1988,0,32.7,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,1989,0,32.7,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,1990,0,32.8,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,1991,1,35.4,35.4
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,1992,0,33.3,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,1993,0,29.7,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,1994,0,33.8,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,1995,0,34.0,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,1996,0,32.8,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,1997,0,32.6,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,1998,0,31.9,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,1999,1,35.3,35.3
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,2000,1,35.3,35.3
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,2001,0,34.2,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,2002,0,33.0,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,2003,0,32.2,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,2004,0,34.5,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,2005,1,35.3,35.3
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,2006,0,33.2,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,2007,0,33.5,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,2008,0,34.6,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,2009,0,33.4,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,2010,2,35.4,35.4
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,2011,2,35.3,35.25
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,2012,0,34.7,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,2013,0,32.3,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,2014,0,35.0,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,2015,0,34.2,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,2016,3,36.2,35.66666666666667
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,2017,0,34.9,
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,2018,2,35.3,35.2
综合5要素_站点_52323_1980_2019_withptype_filled_withptype_MAM_1980_2019,2019,0,32.5,
