station_id,year,hot_days,txx,hot_mean
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,1980,8,37.5,36.2625
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,1981,7,38.4,36.971428571428575
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,1982,8,36.5,35.625
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,1983,6,37.2,36.28333333333333
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,1984,8,36.4,35.724999999999994
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,1985,11,38.3,36.1
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,1986,14,38.1,36.242857142857154
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,1987,7,37.6,36.05714285714286
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,1988,12,39.3,36.48333333333333
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,1989,6,37.1,36.13333333333333
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,1990,5,38.1,36.49999999999999
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,1991,20,37.7,36.260000000000005
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,1992,5,37.0,35.88
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,1993,1,35.1,35.1
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,1994,12,38.6,36.54166666666667
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,1995,13,38.7,36.684615384615384
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,1996,10,36.7,35.7
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,1997,24,39.0,36.44166666666667
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,1998,18,38.6,36.51111111111112
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,1999,31,38.7,36.896774193548396
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,2000,14,37.8,36.171428571428564
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,2001,21,38.3,36.45238095238095
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,2002,19,38.8,36.194736842105264
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,2003,5,37.1,36.06
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,2004,7,35.9,35.58571428571428
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,2005,15,42.1,37.13333333333333
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,2006,19,37.8,36.199999999999996
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,2007,16,37.0,35.8
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,2008,21,38.3,36.39047619047619
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,2009,17,38.4,35.94705882352941
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,2010,21,40.9,37.00476190476191
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,2011,23,38.6,36.46521739130435
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,2012,6,37.5,36.43333333333333
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,2013,14,37.8,36.042857142857144
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,2014,9,39.0,37.044444444444444
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,2015,13,39.9,36.776923076923076
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,2016,22,38.7,36.86363636363637
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,2017,19,38.7,37.084210526315786
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,2018,11,37.93333333333334,36.2030303030303
综合5要素_站点_52424_1980_2019_withptype_filled_withptype_MAM_1980_2019,2019,11,37.93333333333334,36.2030303030303
