station_id,year,hot_days,txx,hot_mean
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,1980,6,37.5,36.15
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,1981,9,36.9,35.977777777777774
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,1982,6,36.4,35.78333333333333
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,1983,2,35.3,35.25
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,1984,5,35.9,35.5
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,1985,6,36.3,35.8
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,1986,9,38.5,36.4
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,1987,6,37.5,36.28333333333333
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,1988,9,38.3,36.400000000000006
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,1989,5,36.5,35.54
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,1990,8,37.9,36.0875
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,1991,16,39.2,36.53125
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,1992,5,36.0,35.7
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,1993,0,34.6,
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,1994,10,39.1,36.45
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,1995,9,37.2,36.15555555555556
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,1996,5,35.6,35.5
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,1997,12,37.1,35.925000000000004
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,1998,5,36.1,35.839999999999996
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,1999,18,38.0,36.24999999999999
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,2000,12,37.1,35.983333333333334
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,2001,12,38.4,36.45
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,2002,4,36.4,35.9
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,2003,4,36.2,35.7
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,2004,6,36.5,35.666666666666664
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,2005,15,38.8,36.59333333333334
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,2006,12,36.9,36.09166666666666
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,2007,11,37.1,35.91818181818182
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,2008,12,38.2,36.49166666666667
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,2009,16,38.3,36.24375
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,2010,22,39.8,36.968181818181804
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,2011,17,38.9,36.370588235294115
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,2012,5,36.6,35.78
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,2013,6,36.7,36.0
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,2014,6,38.8,36.333333333333336
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,2015,7,38.8,37.51428571428572
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,2016,19,40.4,37.136842105263156
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,2017,16,39.2,37.3125
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,2018,7,37.7,36.057142857142864
综合5要素_站点_52446_1980_2019_withptype_filled_withptype_MAM_1980_2019,2019,7,37.7,36.057142857142864
