year,total_precipitation,total_snow,total_rain,avg_temperature
1980,115.36666666666666,3.9666666666666663,111.4,7.066393442622951
1981,85.0,0.5,84.5,6.997534246575342
1982,41.03333333333333,3.966666666666666,37.06666666666667,7.953150684931507
1983,81.7,9.7,71.99999999999999,7.247671232876713
1984,101.1,1.5,99.60000000000001,6.259016393442623
1985,49.9,0.4,49.5,6.8953424657534255
1986,63.6,1.8000000000000003,61.800000000000004,7.056712328767123
1987,60.6,0.8999999999999999,59.7,8.248493150684931
1988,92.7,3.4000000000000004,89.3,7.299180327868853
1989,79.2,2.2,77.0,7.927671232876712
1990,50.6,2.4,48.20000000000002,8.167945205479452
1991,76.0,6.0,69.99999999999999,7.95041095890411
1992,60.5,7.2,53.3,7.481420765027322
1993,121.2,4.4,116.8,7.0358904109589036
1994,135.0,1.3,133.7,8.001643835616438
1995,136.29999999999998,0.9,135.4,7.038356164383561
1996,167.5,6.0,161.5,6.880601092896176
1997,74.5,8.299999999999999,66.2,7.900273972602739
1998,175.1,4.8999999999999995,170.2,8.95013698630137
1999,77.3,0.4,76.90000000000002,8.670136986301369
2000,98.7,3.2,95.5,7.796448087431694
2001,67.1,0.2,66.89999999999999,8.202739726027398
2002,150.2,3.7,146.5,8.293698630136985
2003,147.9,8.399999999999999,139.5,7.703287671232876
2004,113.10000000000001,1.7000000000000002,111.4,7.988524590163935
2005,101.69999999999999,0.7,101.0,7.497808219178082
2006,121.39999999999999,7.0,114.4,8.393424657534247
2007,145.0,13.499999999999998,131.5,8.383013698630137
2008,120.6,9.799999999999999,110.79999999999997,7.529508196721312
2009,119.2,5.3999999999999995,113.80000000000001,8.14
2010,145.6,6.1,139.5,8.16904109589041
2011,84.1,0.5,83.60000000000001,7.617260273972604
2012,212.1,3.4000000000000004,208.7,7.268032786885246
2013,66.36666666666666,0.3666666666666665,66.0,8.806027397260273
2014,163.56666666666666,2.7666666666666666,160.8,8.592054794520548
2015,127.8,14.5,113.3,8.384931506849314
2016,177.1,2.0000000000000004,175.09999999999997,8.136338797814208
2017,112.55,20.0,92.55,8.487123287671233
2018,139.15,3.399999999999999,135.75,8.343013698630136
2019,139.15,3.399999999999999,135.75,8.343013698630136
