year,total_precipitation,total_snow,total_rain,avg_temperature
1980,395.5,30.199999999999996,365.3,6.077595628415301
1981,506.0,21.0,484.99999999999994,6.01972602739726
1982,282.1,43.59999999999999,238.5,6.4649315068493145
1983,508.6,45.800000000000004,462.80000000000007,5.811232876712329
1984,523.9,38.800000000000004,485.1,5.303551912568306
1985,518.9,25.2,493.7,5.996438356164383
1986,320.1,16.0,304.1,6.103287671232876
1987,340.0,37.199999999999996,302.8,7.377808219178083
1988,478.5,43.900000000000006,434.6000000000001,6.137978142076503
1989,402.4,64.0,338.4,5.988219178082192
1990,552.4,38.7,513.7,7.0010958904109595
1991,313.9,46.4,267.50000000000006,6.604383561643836
1992,591.0,38.699999999999996,552.3000000000001,6.119398907103824
1993,384.4,44.800000000000004,339.5999999999999,5.975342465753425
1994,503.9,73.99999999999999,429.9000000000001,6.990958904109589
1995,406.7,8.9,396.5,6.7224657534246575
1996,465.7,45.400000000000006,420.3,6.3207650273224045
1997,345.3,28.599999999999994,316.70000000000005,7.276438356164384
1998,454.90000000000003,17.1,437.8,8.053424657534247
1999,327.9,15.900000000000002,312.0,7.55041095890411
2000,406.2,29.900000000000002,376.30000000000007,7.341803278688524
2001,404.7,17.4,387.29999999999995,7.507397260273972
2002,401.90000000000003,58.8,343.1000000000001,7.888493150684932
2003,605.1,30.099999999999994,575.0000000000001,7.2315068493150685
2004,385.4,29.5,355.9,7.788251366120218
2005,372.2,34.9,337.3,7.427397260273972
2006,426.2,27.799999999999997,398.4,8.538356164383561
2007,350.6,50.4,300.20000000000005,8.210684931506849
2008,373.6,37.60000000000001,336.0,7.304098360655738
2009,357.09999999999997,46.099999999999994,310.99999999999994,8.04109589041096
2010,458.3,43.900000000000006,414.4,8.061095890410959
2011,393.8,62.1,331.7,7.213150684931508
2012,449.6,26.2,423.40000000000003,7.177868852459016
2013,706.2,30.4,675.8,8.639178082191782
2014,591.2666666666667,73.8,517.4666666666667,8.22027397260274
2015,377.6,47.3,330.3,8.305205479452056
2016,465.2,35.9,429.3,8.449180327868852
2017,504.5,64.1,440.4,8.33123287671233
2018,659.4,55.89999999999999,603.5000000000001,7.879178082191781
2019,710.1,50.39999999999999,658.3000000000002,7.853424657534247
