year,total_precipitation,total_snow,total_rain,avg_temperature
1980,101.0,4.7,96.29999999999998,9.41448087431694
1981,194.0,2.7,191.3,9.328493150684931
1982,82.0,9.0,73.00000000000001,9.763287671232877
1983,308.0,2.4,305.59999999999997,8.947671232876713
1984,152.0,3.6,148.39999999999998,8.3724043715847
1985,335.5,3.3000000000000003,332.2,8.904109589041095
1986,132.2,3.3,128.89999999999998,9.146027397260275
1987,152.0,1.8,150.20000000000005,10.367945205479453
1988,158.8,6.9,151.9,9.336612021857922
1989,213.7,24.600000000000005,189.1,9.555616438356164
1990,289.4,6.6,278.09999999999985,10.283561643835617
1991,145.2,7.399999999999999,137.8,10.136438356164383
1992,190.4,4.8,185.60000000000002,9.475136612021858
1993,185.29999999999998,13.699999999999998,171.60000000000002,9.068493150684931
1994,197.5,7.6,189.89999999999998,10.261917808219177
1995,234.4,0.5,233.9,9.533972602739727
1996,229.79999999999998,3.0000000000000004,226.8,9.336065573770492
1997,135.3,6.300000000000001,129.0,10.256712328767122
1998,231.1,9.9,221.2,11.009863013698629
1999,193.0,1.0,192.0,10.753424657534246
2000,161.9,4.5,157.4,10.279234972677596
2001,243.9,8.799999999999999,235.10000000000002,10.504383561643836
2002,252.8,10.6,242.20000000000002,10.576164383561645
2003,221.2,11.900000000000002,209.3,10.169863013698631
2004,162.6,3.8,158.80000000000004,10.242349726775956
2005,78.5,2.5,76.0,10.108219178082193
2006,126.0,9.2,116.8,11.007123287671233
2007,293.8,11.0,282.8,10.384657534246575
2008,130.0,7.700000000000002,122.30000000000001,9.799180327868852
2009,148.1,13.299999999999999,134.79999999999998,10.858082191780822
2010,192.3,21.500000000000004,170.8,11.026849315068494
2011,204.9,9.8,195.1,10.603013698630138
2012,243.5,6.300000000000001,237.2,10.552185792349727
2013,221.76666666666665,3.333333333333333,218.43333333333334,11.796438356164384
2014,272.6,12.1,260.5,11.159178082191781
2015,175.6,13.7,161.9,11.375068493150684
2016,205.4,6.0,199.39999999999998,11.540163934426229
2017,205.2,30.799999999999997,174.4,11.633150684931508
2018,234.2,9.2,225.0,11.386575342465754
2019,226.1,2.4,223.69999999999996,11.366027397260275
