year,total_precipitation,total_snow,total_rain,avg_temperature
1980,135.4,2.5,132.89999999999998,8.744535519125684
1981,155.5,2.1,153.4,8.93917808219178
1982,136.9,6.699999999999999,130.2,9.255616438356165
1983,223.6,2.9000000000000004,220.7,8.549041095890411
1984,262.0,2.1999999999999997,259.8,8.197540983606558
1985,416.8,14.899999999999999,401.90000000000003,8.61013698630137
1986,214.5,6.6000000000000005,207.90000000000003,8.825479452054795
1987,185.5,7.9,177.60000000000002,9.655068493150685
1988,265.6,5.199999999999999,258.5,8.942896174863387
1989,203.7,17.400000000000002,186.3,9.438630136986301
1990,246.3,8.399999999999999,237.89999999999998,9.512054794520548
1991,213.2,22.7,190.5,9.299452054794521
1992,257.9,9.299999999999999,248.6,8.516939890710383
1993,241.5,11.299999999999999,230.2,8.72958904109589
1994,211.9,4.800000000000001,207.09999999999997,9.711232876712328
1995,295.6,4.2,291.4,9.108219178082193
1996,241.1,9.6,231.49999999999997,8.868579234972678
1997,190.2,8.8,181.40000000000003,9.814246575342466
1998,279.2,7.1,272.09999999999997,10.364931506849315
1999,276.6,2.7,273.9,10.186849315068493
2000,215.9,11.6,204.29999999999998,9.9551912568306
2001,203.0,20.700000000000003,182.29999999999998,10.001643835616438
2002,222.6,10.0,212.59999999999997,10.00054794520548
2003,278.4,7.5,270.90000000000003,10.011506849315069
2004,177.0,8.5,168.49999999999997,9.762841530054644
2005,146.6,9.6,136.99999999999997,9.91068493150685
2006,139.3,17.4,121.89999999999999,10.666027397260274
2007,296.8,22.4,274.40000000000003,9.933698630136988
2008,202.1,15.0,187.10000000000002,9.503551912568307
2009,159.2,6.2,152.99999999999997,10.061369863013699
2010,153.1,18.099999999999998,135.0,9.82082191780822
2011,200.2,5.6,194.6,9.666575342465753
2012,222.0,8.7,213.3,9.495081967213114
2013,182.1,6.8,175.29999999999998,10.546027397260275
2014,343.40000000000003,9.899999999999999,333.5,10.116438356164384
2015,193.4,12.299999999999999,181.1,10.723287671232876
2016,242.1,9.600000000000001,232.50000000000003,10.708196721311475
2017,264.3,27.8,236.5,10.525753424657534
2018,287.6,10.4,277.20000000000005,10.537808219178082
2019,271.90000000000003,4.300000000000001,259.3,10.596986301369864
