year,total_precipitation,total_snow,total_rain,avg_temperature
1980,691.8,78.69999999999997,613.1,2.803825136612022
1981,705.5,74.6,630.9,3.318082191780822
1982,699.3,89.0,604.8,2.522191780821918
1983,798.1,107.0,691.1000000000001,2.257260273972603
1984,664.6,76.2,588.4,3.446448087431694
1985,706.6,115.69999999999999,590.9000000000001,2.5547945205479454
1986,593.4,82.2,511.2,2.5498630136986304
1987,615.5,108.89999999999998,505.00000000000006,3.158904109589041
1988,690.2,153.4,536.8000000000001,3.4745901639344265
1989,833.9,124.5,709.3999999999999,2.56986301369863
1990,569.0,122.19999999999999,443.6,2.5205479452054793
1991,596.6,104.6,489.2,2.9482191780821916
1992,688.8,134.89999999999998,530.5999999999999,2.0169398907103826
1993,733.5,106.69999999999999,626.8000000000001,2.6536986301369865
1994,622.1,80.80000000000001,541.3000000000001,3.17972602739726
1995,648.6,92.8,555.8000000000001,2.8808219178082193
1996,502.7,56.400000000000006,446.3,3.1920765027322404
1997,686.2,138.6,547.6000000000003,2.0723287671232877
1998,747.6,81.50000000000001,666.1,3.61013698630137
1999,749.2,113.0,636.2,3.734246575342466
2000,699.9,112.7,587.2,2.628415300546448
2001,530.6,93.9,434.40000000000003,3.2084931506849315
2002,442.6,68.69999999999999,373.9000000000001,3.147945205479452
2003,655.3,77.80000000000001,577.5,3.9178082191780823
2004,661.7,56.400000000000006,605.3,3.3450819672131145
2005,724.8,74.10000000000001,650.7,3.7695890410958905
2006,593.9,103.39999999999999,487.5,4.115616438356165
2007,634.7,95.10000000000001,539.6,3.6997260273972605
2008,649.5,124.90000000000002,519.9000000000001,3.2464480874316943
2009,697.9,83.9,605.0999999999999,4.038630136986301
2010,632.1,59.10000000000001,568.7,3.7399999999999998
2011,762.5,108.5,654.0,3.246301369863014
2012,706.4,87.89999999999999,618.0,3.4453551912568305
2013,620.6,77.2,543.3999999999999,3.3657534246575342
2014,820.2,60.599999999999994,759.6,3.8306849315068496
2015,602.3,67.4,534.9,3.4852054794520546
2016,634.3,99.4,534.9,4.0418032786885245
2017,695.3,113.5,581.8000000000001,4.074520547945205
2018,700.0,168.8,516.7,3.8534246575342466
2019,665.6,64.0,590.3000000000001,3.7958904109589042
