year,total_precipitation,total_snow,total_rain,avg_temperature
1980,213.6,21.900000000000002,191.70000000000002,6.677868852459016
1981,191.3,1.5,189.80000000000007,6.80986301369863
1982,163.0,7.6,155.39999999999998,7.50958904109589
1983,257.4,6.6000000000000005,250.79999999999998,6.945753424657534
1984,398.5,14.1,384.40000000000003,5.797540983606558
1985,324.4,1.4000000000000001,323.00000000000006,6.46904109589041
1986,175.9,29.700000000000003,146.20000000000002,6.48986301369863
1987,204.0,7.3999999999999995,196.6,8.144109589041095
1988,295.6,10.3,285.29999999999995,6.648087431693988
1989,444.90000000000003,21.900000000000006,423.00000000000006,7.307945205479452
1990,304.4,15.699999999999998,288.69999999999993,7.79972602739726
1991,243.5,40.4,203.1,7.66
1992,356.5,22.200000000000003,334.3,7.1519125683060105
1993,200.4,7.1000000000000005,193.3,6.876986301369863
1994,224.3,10.200000000000001,214.10000000000002,7.938630136986301
1995,360.2,0.4,359.79999999999995,7.161369863013699
1996,259.8,14.899999999999999,244.89999999999995,6.974863387978143
1997,144.7,22.0,120.19999999999999,8.193698630136986
1998,272.3,12.899999999999997,259.4,8.91972602739726
1999,153.3,2.4000000000000004,150.9,8.788767123287672
2000,166.1,8.700000000000001,157.39999999999998,7.7901639344262295
2001,269.4,6.199999999999999,263.2,8.382739726027397
2002,355.5,12.2,343.3,8.393424657534247
2003,352.6,23.5,329.1,7.798356164383562
2004,290.8,7.3999999999999995,283.40000000000003,7.910109289617486
2005,135.9,7.9,128.0,7.735616438356164
2006,256.7,21.299999999999997,235.4,8.531506849315068
2007,316.5,31.700000000000006,284.8,8.24082191780822
2008,297.9,15.7,282.2,7.501639344262295
2009,207.20000000000002,16.4,190.8,8.162465753424659
2010,311.1,18.2,292.9,7.871506849315068
2011,191.4,17.099999999999998,162.49999999999997,7.5819178082191785
2012,318.5,17.0,301.49999999999994,6.547814207650274
2013,207.0,2.6,204.4,7.873972602739726
2014,213.0,4.0,209.00000000000003,7.900547945205479
2015,251.7,16.7,235.0,8.050684931506849
2016,349.8,18.5,331.3,7.58688524590164
2017,319.4,48.8,270.6000000000001,7.937534246575342
2018,468.0,4.5,463.5,7.587397260273973
2019,290.1333333333333,8.200000000000001,281.93333333333334,7.768584474885845
