year,total_precipitation,total_snow,total_rain,avg_temperature
1980,134.9,30.100000000000005,104.79999999999998,8.513387978142077
1981,110.7,13.899999999999999,96.8,8.22027397260274
1982,96.7,4.7,92.0,10.146027397260275
1983,73.2,4.4,68.8,10.311780821917809
1984,112.0,24.100000000000005,87.9,6.9601092896174865
1985,70.6,11.8,58.8,8.020821917808219
1986,64.3,13.0,51.3,8.157534246575343
1987,169.9,25.500000000000004,144.4,8.464109589041096
1988,182.5,31.500000000000004,146.1,7.995901639344262
1989,79.5,36.3,43.199999999999996,9.389041095890411
1990,188.2,19.1,169.10000000000002,10.11890410958904
1991,96.4,19.6,76.8,9.553698630136987
1992,153.7,8.100000000000001,145.6,8.40464480874317
1993,133.2,52.0,81.19999999999999,7.711780821917809
1994,150.6,28.700000000000003,121.89999999999998,8.557534246575342
1995,118.3,15.2,103.10000000000001,9.27972602739726
1996,81.9,17.5,64.4,8.200273224043716
1997,37.5,13.899999999999999,23.6,10.275342465753425
1998,123.5,31.1,92.39999999999999,9.304383561643835
1999,123.7,6.599999999999999,117.09999999999998,9.541643835616437
2000,81.10000000000001,28.200000000000003,52.900000000000006,8.966666666666667
2001,148.5,15.200000000000001,133.3,9.272328767123287
2002,173.9,18.5,155.4,9.286575342465753
2003,135.3,12.899999999999999,122.40000000000003,8.654246575342466
2004,178.70000000000002,40.7,138.0,9.54808743169399
2005,150.2,25.2,125.0,8.487671232876712
2006,107.9,23.7,84.19999999999999,9.510136986301369
2007,125.2,9.4,115.8,9.601369863013698
2008,64.1,3.6000000000000005,60.50000000000001,9.991530054644809
2009,111.3,24.5,86.80000000000001,9.16054794520548
2010,126.9,28.4,98.49999999999999,8.481095890410959
2011,178.4,26.000000000000007,152.4,8.392328767123287
2012,169.2,11.200000000000001,158.0,8.151912568306011
2013,202.8,12.399999999999999,190.4,9.39123287671233
2014,95.8,11.6,84.2,8.396438356164383
2015,111.9,27.299999999999997,84.6,10.116986301369863
2016,207.1,38.8,168.29999999999998,9.024590163934427
2017,79.2,8.799999999999999,70.4,9.395068493150685
2018,72.73333333333333,13.4,59.33333333333333,8.527945205479451
2019,95.2,14.600000000000001,80.6,8.98054794520548
