station_id,year,hot_days,txx,hot_mean
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,1980,18,37.5,36.08333333333333
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,1981,15,39.0,36.49333333333333
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,1982,3,37.6,36.333333333333336
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,1983,18,37.9,36.01666666666667
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,1984,14,37.7,36.25714285714286
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,1985,4,35.6,35.475
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,1986,7,39.1,36.857142857142854
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,1987,13,37.2,36.06153846153846
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,1988,3,39.2,38.0
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,1989,7,37.3,36.25714285714286
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,1990,5,36.1,35.46
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,1991,2,36.8,36.3
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,1992,11,38.6,36.98181818181819
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,1993,7,36.6,35.77142857142857
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,1994,8,37.2,35.8
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,1995,3,36.5,35.800000000000004
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,1996,6,37.6,36.550000000000004
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,1997,30,39.5,36.82333333333333
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,1998,13,38.5,36.59230769230769
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,1999,27,40.3,36.77777777777778
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,2000,30,41.6,37.02333333333333
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,2001,14,38.7,36.2
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,2002,14,41.6,37.14285714285713
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,2003,8,37.2,35.8
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,2004,3,38.6,37.13333333333333
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,2005,19,41.2,37.41052631578947
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,2006,12,38.4,36.25
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,2007,7,37.8,36.285714285714285
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,2008,2,36.4,36.0
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,2009,19,40.1,36.91578947368421
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,2010,20,40.6,36.735
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,2011,8,36.5,35.650000000000006
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,2012,8,38.5,36.525
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,2013,8,37.1,35.6875
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,2014,8,36.8,35.699999999999996
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,2015,4,38.5,36.9
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,2016,10,37.0,35.78000000000001
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,2017,24,37.3,36.266666666666666
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,2018,19,40.5,36.88421052631579
综合5要素_站点_54602_1980_2019_withptype_filled_withptype_MAM_1980_2019,2019,19,38.7,36.15263157894737
