station_id,year,hot_days,txx,hot_mean
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,1980,19,37.4,36.189473684210526
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,1981,13,38.8,36.55384615384616
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,1982,5,37.7,35.980000000000004
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,1983,23,37.9,36.3
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,1984,15,38.7,35.919999999999995
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,1985,14,37.6,36.19285714285714
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,1986,13,41.4,37.0076923076923
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,1987,14,38.9,36.778571428571425
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,1988,10,40.9,37.29
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,1989,9,39.1,36.54444444444445
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,1990,5,35.6,35.260000000000005
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,1991,2,36.5,36.25
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,1992,14,41.6,37.057142857142864
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,1993,7,38.7,36.44285714285714
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,1994,10,37.6,36.260000000000005
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,1995,6,37.1,35.8
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,1996,5,39.3,36.38
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,1997,38,39.7,36.713157894736845
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,1998,10,39.1,36.95
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,1999,20,39.8,36.88
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,2000,21,39.7,36.52380952380953
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,2001,13,37.5,35.90769230769231
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,2002,20,41.0,36.955
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,2003,3,37.4,36.333333333333336
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,2004,5,37.7,36.1
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,2005,28,41.1,36.83571428571429
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,2006,10,37.6,36.13
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,2007,7,37.8,36.214285714285715
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,2008,2,36.7,36.2
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,2009,9,38.4,37.4
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,2010,14,38.5,37.035714285714285
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,2011,9,36.3,35.588888888888896
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,2012,8,37.4,36.025
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,2013,16,37.6,36.0
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,2014,9,36.5,35.662962962962965
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,2015,4,39.3,36.925
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,2016,11,36.8,35.99090909090909
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,2017,23,39.3,36.68260869565218
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,2018,21,39.0,36.65238095238095
综合5要素_站点_54618_1980_2019_withptype_filled_withptype_MAM_1980_2019,2019,25,39.2,36.536
