station_id,year,hot_days,txx,hot_mean
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,1980,7,38.6,36.51428571428571
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,1981,27,38.9,36.518518518518526
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,1982,9,38.5,36.455555555555556
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,1983,0,34.9,
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,1984,9,38.0,36.68888888888889
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,1985,11,38.7,36.23636363636364
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,1986,24,40.5,36.63333333333333
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,1987,6,36.5,35.86666666666667
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,1988,20,39.0,36.96500000000001
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,1989,6,37.4,36.53333333333333
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,1990,13,38.7,36.69230769230769
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,1991,8,37.3,36.1125
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,1992,25,39.2,36.532000000000004
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,1993,16,39.1,36.956250000000004
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,1994,19,37.6,36.19473684210526
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,1995,11,38.8,36.7
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,1996,11,39.1,37.081818181818186
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,1997,11,39.2,36.481818181818184
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,1998,12,37.2,36.083333333333336
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,1999,9,37.8,36.2
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,2000,4,35.8,35.45
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,2001,12,39.2,36.791666666666664
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,2002,20,40.4,37.1
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,2003,11,36.9,35.972727272727276
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,2004,18,39.0,36.40555555555555
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,2005,20,40.2,36.98500000000001
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,2006,12,39.4,37.050000000000004
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,2007,4,37.2,36.35
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,2008,5,36.3,35.779999999999994
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,2009,19,40.1,36.56315789473685
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,2010,20,39.6,36.614999999999995
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,2011,16,41.6,36.9875
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,2012,23,40.4,36.50434782608695
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,2013,25,38.9,36.400000000000006
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,2014,12,38.6,36.09166666666667
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,2015,8,37.8,36.5625
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,2016,10,37.4,35.739999999999995
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,2017,14,37.1,36.01428571428571
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,2018,26,38.7,36.73076923076923
综合5要素_站点_57089_1980_2019_withptype_filled_withptype_MAM_1980_2019,2019,20,39.1,36.385
