station_id,year,hot_days,txx,hot_mean
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,1980,11,38.9,36.41818181818182
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,1981,8,38.8,36.9375
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,1982,2,36.3,36.2
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,1983,3,36.5,35.9
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,1984,0,34.8,
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,1985,1,35.6,35.6
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,1986,0,33.8,
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,1987,5,37.1,36.6
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,1988,7,37.3,36.31428571428572
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,1989,4,38.0,37.0
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,1990,0,34.0,
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,1991,13,37.6,36.37692307692308
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,1992,1,36.1,36.1
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,1993,1,36.3,36.3
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,1994,4,37.3,36.175
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,1995,5,38.1,37.160000000000004
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,1996,0,34.7,
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,1997,18,39.2,36.40555555555555
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,1998,4,37.7,36.8
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,1999,14,41.1,37.50714285714286
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,2000,14,40.8,37.98571428571428
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,2001,10,38.5,36.54
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,2002,8,37.4,36.224999999999994
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,2003,1,35.1,35.1
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,2004,9,37.5,36.17777777777778
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,2005,14,39.0,36.98571428571428
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,2006,2,36.0,35.6
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,2007,10,38.1,36.25000000000001
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,2008,14,39.6,36.94285714285714
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,2009,6,37.4,35.733333333333334
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,2010,18,42.6,37.68333333333334
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,2011,12,38.0,36.150000000000006
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,2012,0,34.7,
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,2013,7,37.1,35.95714285714286
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,2014,7,39.8,37.41428571428572
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,2015,4,36.0,35.7
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,2016,11,37.1,35.89090909090909
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,2017,17,39.8,36.66470588235294
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,2018,6,36.4,35.85
综合5要素_站点_53068_1980_2019_withptype_filled_withptype_MAM_1980_2019,2019,2,37.7,37.1
