station_id,year,hot_days,txx,hot_mean
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,1980,2,37.8,36.75
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,1981,0,34.9,
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,1982,0,34.7,
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,1983,2,35.6,35.5
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,1984,0,34.2,
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,1985,0,34.4,
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,1986,1,35.4,35.4
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,1987,3,35.2,35.16666666666667
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,1988,3,36.7,35.93333333333334
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,1989,1,36.2,36.2
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,1990,1,35.9,35.9
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,1991,4,36.2,35.8
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,1992,0,34.4,
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,1993,0,33.8,
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,1994,2,35.3,35.25
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,1995,3,35.8,35.56666666666666
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,1996,0,33.9,
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,1997,9,37.0,35.888888888888886
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,1998,4,36.4,35.45
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,1999,7,40.4,37.0
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,2000,7,37.7,36.4
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,2001,4,38.3,36.475
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,2002,5,37.2,36.580000000000005
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,2003,0,33.9,
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,2004,1,35.2,35.2
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,2005,7,39.9,36.48571428571428
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,2006,1,35.3,35.3
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,2007,4,36.4,35.849999999999994
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,2008,7,36.6,35.857142857142854
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,2009,1,37.6,37.6
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,2010,11,39.6,37.01818181818182
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,2011,2,35.2,35.2
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,2012,0,34.3,
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,2013,1,35.5,35.5
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,2014,6,38.0,36.300000000000004
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,2015,0,34.6,
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,2016,3,35.3,35.266666666666666
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,2017,9,37.3,36.2
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,2018,0,34.0,
综合5要素_站点_53276_1980_2019_withptype_filled_withptype_MAM_1980_2019,2019,0,34.0,
