year,total_precipitation,total_snow,total_rain,avg_temperature
1980,560.1,121.70000000000002,438.3999999999999,1.407103825136612
1981,705.1,143.3,561.8000000000001,1.6545205479452054
1982,664.3,88.69999999999999,575.6,2.4484931506849317
1983,671.8,98.40000000000002,573.4,2.314246575342466
1984,643.1,149.60000000000002,493.50000000000006,1.3371584699453551
1985,695.3,120.5,574.8000000000001,1.5679452054794518
1986,928.6999999999999,130.2,798.5,1.5619178082191782
1987,710.8,96.39999999999999,614.4000000000001,2.0161643835616436
1988,586.4,83.39999999999998,503.0,2.08224043715847
1989,680.2,107.39999999999999,572.8000000000001,3.104931506849315
1990,741.2,118.79999999999998,622.4000000000001,3.371232876712329
1991,643.6,96.19999999999999,547.3999999999999,2.2536986301369866
1992,666.4,149.6,516.8,2.318306010928962
1993,598.5,84.89999999999999,513.6,2.321095890410959
1994,666.8,104.3,562.4999999999999,3.136986301369863
1995,813.8,108.29999999999998,705.5,2.207945205479452
1996,664.4,81.5,582.9,2.2057377049180324
1997,457.8,117.7,340.1000000000001,2.6271232876712327
1998,602.6,86.99999999999999,515.6,3.975068493150685
1999,568.6,67.69999999999999,500.9,3.426027397260274
2000,694.0,76.4,617.6,2.787978142076503
2001,518.5,32.800000000000004,485.7,3.1767123287671235
2002,568.4,99.70000000000002,468.7,3.4408219178082193
2003,575.7,126.09999999999997,449.6,3.5221917808219176
2004,633.1,102.69999999999999,530.4000000000001,3.7822404371584697
2005,835.6,49.99999999999999,785.6,2.6575342465753424
2006,578.9,117.79999999999998,461.1,3.5871232876712327
2007,668.5,99.89999999999999,568.5999999999999,4.070684931506849
2008,416.90000000000003,41.300000000000004,375.6,3.7314207650273223
2009,642.1,83.0,552.4999999999999,3.1035616438356164
2010,842.0,90.80000000000001,751.1999999999999,3.1024657534246574
2011,601.4,69.1,532.3000000000001,3.0635616438356164
2012,752.6,93.29999999999998,659.3,2.667213114754098
2013,660.2,89.1,566.8,3.147123287671233
2014,470.5,89.89999999999999,380.6,3.81972602739726
2015,655.2,160.20000000000002,495.00000000000006,3.9873972602739727
2016,669.6,116.7,549.1999999999999,3.4789617486338797
2017,491.59999999999997,77.2,414.40000000000003,3.31945205479452
2018,708.8000000000001,70.89999999999998,637.9000000000001,3.751232876712329
2019,504.0,132.49999999999997,371.5,4.1438356164383565
