year,total_precipitation,total_snow,total_rain,avg_temperature
1980,365.9,18.6,347.3,4.021038251366121
1981,419.6,22.1,397.5,4.7835616438356166
1982,329.6,23.400000000000002,306.2,5.747671232876713
1983,531.2,33.2,498.0,4.734794520547945
1984,326.7,24.8,301.90000000000003,3.990437158469945
1985,432.2,18.4,413.8,4.248219178082191
1986,480.0,13.4,466.5999999999999,4.871780821917809
1987,380.6,27.1,353.5,3.8589041095890413
1988,672.5,37.400000000000006,635.1,5.23224043715847
1989,339.3,21.200000000000003,318.1,5.756712328767123
1990,455.5,20.599999999999998,434.9,5.674520547945205
1991,520.1,33.9,486.2000000000001,5.112328767123287
1992,315.3,13.499999999999998,301.79999999999995,5.196994535519125
1993,491.8,22.099999999999994,469.70000000000005,5.318904109589042
1994,533.8,14.4,519.4,5.502465753424658
1995,302.5,35.6,266.90000000000003,6.037260273972603
1996,313.5,20.500000000000007,293.00000000000006,5.169398907103825
1997,299.3,2.0,297.3,5.997808219178082
1998,590.5,22.900000000000002,567.6,6.072602739726028
1999,373.5,18.800000000000004,354.7,5.303561643835616
2000,239.1,24.800000000000004,214.3,4.907650273224044
2001,189.2,8.8,180.4,5.253150684931507
2002,325.1,44.6,280.5,5.654246575342467
2003,385.8,27.599999999999998,358.2,6.083561643835616
2004,194.2,14.399999999999999,179.79999999999998,6.188251366120219
2005,618.7,15.200000000000001,603.4999999999999,5.127671232876712
2006,438.1,11.2,426.90000000000015,5.1219178082191785
2007,337.5,36.9,300.6000000000001,6.586301369863014
2008,437.4,28.1,409.3,6.303825136612021
2009,359.8,24.900000000000002,334.90000000000003,4.951506849315068
2010,280.6,37.300000000000004,243.29999999999998,3.924109589041096
2011,445.5,3.2,421.29999999999995,4.831232876712329
2012,465.8,35.400000000000006,430.4,3.7491803278688525
2013,565.4,23.7,541.6999999999999,4.081095890410959
2014,421.9,10.6,411.30000000000007,5.281917808219179
2015,434.9,45.70000000000001,389.19999999999993,5.307123287671232
2016,429.9,20.0,409.90000000000003,4.788524590163934
2017,313.9,11.3,302.6,5.671506849315068
2018,491.9,13.7,478.20000000000005,5.433972602739726
2019,572.4,12.1,560.3,5.873972602739726
