year,total_precipitation,total_snow,total_rain,avg_temperature
1980,347.3,29.700000000000003,317.6000000000001,1.273224043715847
1981,497.8,37.80000000000001,460.00000000000006,1.8013698630136987
1982,476.5,44.8,431.7,3.0263013698630132
1983,605.5,32.8,572.7,1.9213698630136986
1984,627.6,30.399999999999995,597.2,1.227049180327869
1985,610.4,34.900000000000006,575.5,1.168767123287671
1986,450.1,21.9,428.20000000000005,2.0531506849315067
1987,670.6,96.99999999999999,573.6,0.8427397260273972
1988,608.2,73.60000000000001,534.6,2.099453551912568
1989,458.3,60.7,397.6,2.9117808219178083
1990,549.5,13.100000000000001,536.4,3.435890410958904
1991,763.3,48.8,714.4999999999999,2.4273972602739726
1992,579.0,24.299999999999997,554.7000000000002,2.259562841530055
1993,562.9,59.1,503.79999999999995,2.4353424657534246
1994,476.0,29.8,446.20000000000005,2.5312328767123287
1995,457.6,31.0,426.59999999999997,3.184931506849315
1996,576.0,29.300000000000004,546.7,2.6505464480874315
1997,689.7,24.200000000000003,665.4999999999999,3.1304109589041094
1998,576.8,30.599999999999998,546.2,3.4526027397260277
1999,448.2,38.199999999999996,409.99999999999994,2.2515068493150685
2000,506.4,34.800000000000004,471.6,2.3
2001,299.7,30.4,269.30000000000007,2.5136986301369864
2002,638.2,28.6,609.5999999999999,3.086575342465754
2003,648.0,25.200000000000003,622.8000000000001,3.567945205479452
2004,357.3,57.99999999999999,299.29999999999995,3.278688524590164
2005,602.6,34.900000000000006,567.6999999999999,2.4967123287671233
2006,614.1,45.40000000000001,568.7,2.3800000000000003
2007,449.6,60.900000000000006,388.7,4.327945205479452
2008,602.0,48.49999999999999,553.5,3.650819672131148
2009,593.2,47.800000000000004,545.4,2.1786301369863015
2010,495.1,92.5,402.59999999999997,2.1013698630136988
2011,537.3,33.8,502.8,2.4257534246575343
2012,696.9,62.099999999999994,634.8,2.0707650273224045
2013,922.1999999999999,70.00000000000001,852.2,2.215616438356164
2014,680.2,51.1,629.0999999999998,3.1027397260273974
2015,429.8,47.3,382.4999999999999,2.664383561643836
2016,559.3,44.699999999999996,514.6,1.239344262295082
2017,419.6,39.0,380.59999999999997,2.119452054794521
2018,752.0,68.1,683.9000000000001,2.512054794520548
2019,676.0666666666666,49.9,626.1666666666666,3.6477625570776255
