year,total_precipitation,total_snow,total_rain,avg_temperature
1980,475.4,39.800000000000004,435.59999999999997,8.532240437158471
1981,537.0,31.0,506.0,9.010136986301369
1982,559.0,27.699999999999996,531.3000000000001,9.865753424657534
1983,383.5,30.6,352.9,9.732876712328768
1984,638.6,30.9,607.6999999999999,8.849180327868853
1985,879.2,59.2,820.0000000000001,8.382739726027397
1986,788.3000000000001,34.800000000000004,753.5000000000001,8.703013698630137
1987,628.5,50.199999999999996,578.3000000000001,9.205205479452054
1988,693.5,7.8999999999999995,685.6,9.48032786885246
1989,490.1,17.0,473.1000000000001,9.984109589041095
1990,576.2,53.2,523.0000000000001,9.949041095890411
1991,599.7,30.900000000000002,568.8,9.46027397260274
1992,422.0,36.7,385.3,9.590437158469944
1993,556.7,45.3,511.4,9.543013698630137
1994,856.5,19.4,837.1,10.364657534246575
1995,776.6,26.1,750.5,9.673698630136986
1996,640.6,11.100000000000001,629.5,9.416120218579236
1997,498.6,36.6,461.99999999999994,10.104109589041096
1998,515.7,27.0,488.7,10.57068493150685
1999,408.5,51.0,357.5,10.178356164383562
2000,391.5,41.300000000000004,350.20000000000005,9.457103825136613
2001,532.2,27.2,505.0,9.407945205479452
2002,365.9,40.6,325.29999999999995,9.922191780821917
2003,460.8,26.6,434.19999999999993,9.905479452054795
2004,729.6,25.699999999999996,701.6,10.339890710382514
2005,516.8,18.700000000000006,498.0999999999999,9.30958904109589
2006,544.8,22.200000000000003,522.5999999999999,9.96027397260274
2007,542.9,61.800000000000004,481.1,10.404109589041095
2008,553.8,0.8,553.0,10.031420765027322
2009,529.1,55.6,473.5,9.815890410958904
2010,875.6,47.8,827.8,9.096438356164382
2011,527.3,12.299999999999999,515.0,9.266849315068493
2012,1132.5,70.6,1061.9,8.80136612021858
2013,695.9,53.99999999999999,641.9,9.561095890410959
2014,300.03333333333336,26.700000000000003,273.33333333333337,10.938082191780822
2015,626.6,74.70000000000002,551.9,10.481095890410959
2016,576.5,26.400000000000002,550.1000000000001,10.383060109289618
2017,454.5,24.500000000000004,430.00000000000006,10.906027397260273
2018,662.6,27.599999999999998,635.0,10.167671232876712
2019,582.4,23.900000000000002,558.5000000000002,10.804383561643835
