year,total_precipitation,total_snow,total_rain,avg_temperature
1980,309.3,36.5,272.80000000000007,3.112021857923497
1981,696.4,28.500000000000004,667.8999999999999,3.947945205479452
1982,317.9,17.8,300.1,5.174794520547945
1983,539.6,33.2,506.4,4.328767123287672
1984,513.8,13.9,499.9,3.6830601092896176
1985,612.5,33.0,579.5,3.217808219178082
1986,326.8,10.299999999999997,316.49999999999994,3.9347945205479453
1987,519.2,26.000000000000004,493.2,3.2805479452054795
1988,575.2,43.300000000000004,531.9,4.32896174863388
1989,460.4,8.700000000000001,451.7,4.890684931506849
1990,474.09999999999997,33.1,441.00000000000006,5.271232876712329
1991,523.8,6.7,517.1,4.519726027397261
1992,518.4,26.4,492.00000000000006,4.453551912568306
1993,615.8,27.199999999999996,588.6,4.51945205479452
1994,453.2,14.100000000000001,439.09999999999997,4.734246575342466
1995,260.7,8.899999999999999,251.79999999999998,5.399726027397261
1996,495.9,21.400000000000002,474.5,4.738251366120219
1997,419.1,6.5,412.59999999999997,5.503013698630137
1998,604.1,33.50000000000001,570.5999999999999,5.6695890410958905
1999,408.2,21.0,387.2,4.573150684931507
2000,297.0,23.900000000000006,273.09999999999997,4.201639344262295
2001,236.9,18.3,218.60000000000002,4.4309589041095885
2002,504.9,5.599999999999999,499.30000000000007,5.2465753424657535
2003,469.9,9.799999999999999,460.1000000000001,5.589315068493151
2004,382.5,24.5,358.00000000000006,5.543989071038252
2005,642.8,17.199999999999996,625.5999999999999,4.125479452054795
2006,283.6,7.300000000000001,276.30000000000007,4.828767123287672
2007,328.1,24.400000000000002,303.7,6.416712328767123
2008,408.1,22.5,385.59999999999997,5.872950819672131
2009,433.09999999999997,27.9,405.20000000000005,4.509315068493151
2010,427.1,63.3,363.80000000000007,3.8326027397260276
2011,468.8,9.3,459.5,4.531780821917808
2012,465.9,49.70000000000001,416.2,4.127595628415301
2013,589.6999999999999,36.4,553.3000000000001,4.211232876712328
2014,462.4,20.700000000000003,441.70000000000005,5.614794520547945
2015,508.7,43.7,465.0,5.398630136986301
2016,448.3,26.900000000000006,421.40000000000003,4.786885245901639
2017,472.1,17.1,454.9999999999999,5.602465753424657
2018,501.90000000000003,30.8,471.09999999999997,5.410684931506849
2019,498.6,38.9,459.7,6.0988127853881275
