station_id,year,SWE_total,melt_peak,peak_date
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,1980,1.4,1.4,1980-04-25
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,1981,0.7999999999999999,0.4,1981-04-18
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,1982,1.0,0.9,1982-04-02
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,1983,1.8,1.8,1983-03-09
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,1984,0.7,0.6,1984-04-03
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,1985,0.30000000000000004,0.2,1985-04-12
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,1986,1.3,1.3,1986-04-29
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,1987,8.5,3.0999999999999996,1987-04-26
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,1988,1.4000000000000001,1.1,1988-03-13
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,1989,0.7,0.7,1989-04-12
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,1990,0.30000000000000004,0.2,1990-03-25
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,1991,0.0,0.0,1991-03-01
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,1992,0.1,0.1,1992-03-21
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,1993,5.6,4.5,1993-05-12
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,1994,0.4,0.3,1994-03-15
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,1995,0.0,0.0,1995-03-01
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,1996,0.6000000000000001,0.4,1996-04-14
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,1997,0.0,0.0,1997-03-01
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,1998,1.1,0.8,1998-03-16
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,1999,0.4,0.4,1999-03-11
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,2000,0.0,0.0,2000-03-01
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,2001,0.0,0.0,2001-03-01
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,2002,0.7,0.6,2002-03-23
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,2003,2.3000000000000003,1.1,2003-04-12
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,2004,1.6,0.9,2004-03-31
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,2005,0.2,0.2,2005-03-21
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,2006,0.0,0.0,2006-03-01
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,2007,6.3999999999999995,5.0,2007-04-27
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,2008,0.0,0.0,2008-03-01
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,2009,0.0,0.0,2009-03-01
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,2010,0.5,0.3,2010-03-11
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,2011,0.0,0.0,2011-03-01
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,2012,0.3,0.3,2012-03-14
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,2013,0.0,0.0,2013-03-01
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,2014,0.2,0.2,2014-03-23
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,2015,2.8,1.4,2015-04-06
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,2016,0.3,0.3,2016-04-15
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,2017,7.3,3.5999999999999996,2017-03-18
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,2018,3.9,2.0,2018-03-05
综合5要素_站点_52825_1980_2019_withptype_filled_withptype,2019,2.1,2.1,2019-03-13
