station_id,year,SWE_total,melt_peak,peak_date
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,1980,20.200000000000003,6.5,1980-04-14
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,1981,0.0,0.0,1981-03-01
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,1982,2.3,2.3,1982-03-19
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,1983,0.6000000000000001,0.3,1983-03-21
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,1984,0.0,0.0,1984-03-01
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,1985,2.1,2.1,1985-03-17
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,1986,14.1,7.6,1986-03-20
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,1987,3.6,3.2,1987-03-16
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,1988,1.0,0.8,1988-03-24
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,1989,11.7,6.7,1989-03-12
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,1990,6.8,4.8,1990-03-26
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,1991,31.8,16.8,1991-04-02
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,1992,20.6,7.6,1992-03-10
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,1993,0.0,0.0,1993-03-01
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,1994,0.0,0.0,1994-03-01
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,1995,3.1,3.1,1995-03-19
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,1996,7.9,4.3999999999999995,1996-03-26
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,1997,1.1,1.1,1997-03-14
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,1998,0.5,0.5,1998-03-04
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,1999,0.8999999999999999,0.8999999999999999,1999-03-11
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,2000,0.0,0.0,2000-03-01
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,2001,5.6,5.5,2001-04-10
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,2002,2.6999999999999997,2.3,2002-03-07
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,2003,13.799999999999999,4.2,2003-03-14
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,2004,0.6,0.6,2004-04-02
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,2005,0.0,0.0,2005-03-01
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,2006,1.3,1.1,2006-04-11
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,2007,10.7,8.8,2007-03-14
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,2008,0.3,0.3,2008-04-01
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,2009,6.7,4.8,2009-03-15
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,2010,3.6999999999999997,2.4,2010-03-11
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,2011,0.0,0.0,2011-03-01
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,2012,9.2,4.3,2012-03-15
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,2013,1.5,1.5,2013-04-19
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,2014,0.0,0.0,2014-03-01
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,2015,0.0,0.0,2015-03-01
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,2016,0.0,0.0,2016-03-01
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,2017,12.0,5.2,2017-03-23
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,2018,3.5,3.5,2018-04-04
综合5要素_站点_53446_1980_2019_withptype_filled_withptype,2019,2.1,1.9,2019-03-08
