station_id,year,SWE_total,melt_peak,peak_date
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,1980,13.8,5.1,1980-03-21
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,1981,0.0,0.0,1981-03-01
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,1982,23.1,15.6,1982-03-27
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,1983,1.0,1.0,1983-03-23
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,1984,0.0,0.0,1984-03-01
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,1985,3.8000000000000003,3.2,1985-03-11
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,1986,14.5,12.1,1986-03-18
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,1987,8.8,5.5,1987-03-09
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,1988,26.5,9.6,1988-03-21
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,1989,25.0,7.6,1989-03-22
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,1990,2.7,2.7,1990-03-26
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,1991,1.2,1.2,1991-03-08
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,1992,40.5,17.1,1992-03-07
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,1993,7.2,5.6,1993-03-17
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,1994,5.999999999999999,3.6,1994-03-09
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,1995,0.0,0.0,1995-03-01
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,1996,3.4,2.9,1996-03-17
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,1997,0.0,0.0,1997-03-01
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,1998,33.1,11.2,1998-03-10
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,1999,12.5,6.9,1999-03-20
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,2000,0.0,0.0,2000-03-01
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,2001,9.7,9.7,2001-04-10
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,2002,2.7,2.6,2002-03-04
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,2003,15.200000000000001,7.5,2003-03-14
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,2004,0.0,0.0,2004-03-01
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,2005,0.0,0.0,2005-03-01
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,2006,0.0,0.0,2006-03-01
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,2007,0.0,0.0,2007-03-01
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,2008,0.0,0.0,2008-03-01
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,2009,1.9,1.9,2009-03-02
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,2010,19.6,10.3,2010-03-03
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,2011,0.0,0.0,2011-03-01
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,2012,10.2,8.2,2012-03-21
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,2013,0.0,0.0,2013-03-01
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,2014,1.4,1.4,2014-03-07
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,2015,3.2,1.9000000000000001,2015-03-06
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,2016,0.3,0.3,2016-03-09
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,2017,25.0,11.6,2017-03-14
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,2018,8.1,8.1,2018-03-06
综合5要素_站点_57143_1980_2019_withptype_filled_withptype,2019,0.0,0.0,2019-03-01
