station_id,year,SWE_total,melt_peak,peak_date
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,1980,20.0,4.4,1980-04-14
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,1981,1.9,1.1,1981-03-07
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,1982,23.200000000000003,5.2,1982-05-12
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,1983,35.2,9.1,1983-04-21
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,1984,19.5,8.8,1984-04-04
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,1985,6.2,2.8,1985-03-18
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,1986,7.1000000000000005,2.6,1986-04-25
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,1987,17.700000000000003,4.9,1987-04-01
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,1988,30.6,8.8,1988-03-31
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,1989,11.799999999999999,3.6,1989-03-23
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,1990,20.2,7.8,1990-03-28
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,1991,28.4,4.4,1991-04-12
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,1992,21.3,5.2,1992-03-25
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,1993,27.5,10.799999999999999,1993-05-13
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,1994,12.6,7.9,1994-03-17
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,1995,0.9,0.5,1995-03-24
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,1996,22.200000000000003,4.8,1996-03-27
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,1997,9.1,4.199999999999999,1997-03-14
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,1998,12.399999999999999,4.4,1998-03-12
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,1999,8.0,3.5,1999-04-25
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,2000,4.3999999999999995,2.6,2000-03-16
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,2001,5.2,4.8,2001-04-11
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,2002,12.600000000000001,8.1,2002-03-12
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,2003,10.3,4.0,2003-04-10
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,2004,14.700000000000001,6.3,2004-05-02
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,2005,20.900000000000002,8.4,2005-04-08
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,2006,7.699999999999999,5.1,2006-04-14
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,2007,24.299999999999997,11.499999999999998,2007-03-12
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,2008,16.5,7.1,2008-04-22
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,2009,7.1,6.2,2009-03-14
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,2010,22.1,7.3999999999999995,2010-04-15
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,2011,5.5,2.5999999999999996,2011-03-26
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,2012,7.0,4.8,2012-03-11
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,2013,0.0,0.0,2013-03-01
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,2014,22.8,10.0,2014-04-25
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,2015,15.2,6.7,2015-03-07
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,2016,12.5,5.4,2016-03-12
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,2017,21.6,9.6,2017-03-17
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,2018,21.9,14.0,2018-04-13
综合5要素_站点_53817_1980_2019_withptype_filled_withptype,2019,1.2,0.7,2019-03-04
