station_id,year,SWE_total,melt_peak,peak_date
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,1980,0.9,0.4,1980-04-25
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,1981,0.0,0.0,1981-03-01
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,1982,2.2,2.0,1982-05-13
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,1983,1.2,1.2,1983-03-19
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,1984,0.5,0.3,1984-03-15
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,1985,2.0,2.0,1985-03-24
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,1986,2.1,1.2,1986-03-26
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,1987,3.0999999999999996,1.3,1987-03-15
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,1988,0.2,0.2,1988-04-16
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,1989,2.5,1.2,1989-03-18
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,1990,3.9,3.6,1990-04-29
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,1991,0.4,0.4,1991-03-28
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,1992,0.0,0.0,1992-03-01
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,1993,1.3,1.2,1993-03-30
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,1994,0.2,0.1,1994-03-10
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,1995,0.1,0.1,1995-04-15
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,1996,3.2,1.4,1996-03-20
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,1997,0.0,0.0,1997-03-01
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,1998,1.5,0.7999999999999999,1998-03-13
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,1999,0.0,0.0,1999-03-01
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,2000,0.0,0.0,2000-03-01
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,2001,0.0,0.0,2001-03-01
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,2002,0.3,0.3,2002-03-23
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,2003,2.3,1.2,2003-04-13
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,2004,0.2,0.2,2004-03-09
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,2005,0.0,0.0,2005-03-01
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,2006,1.8,1.8,2006-03-18
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,2007,0.0,0.0,2007-03-01
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,2008,0.0,0.0,2008-03-01
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,2009,0.3,0.3,2009-03-14
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,2010,3.2,3.2,2010-03-11
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,2011,0.0,0.0,2011-03-01
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,2012,0.0,0.0,2012-03-01
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,2013,0.0,0.0,2013-03-01
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,2014,0.0,0.0,2014-03-01
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,2015,0.0,0.0,2015-03-01
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,2016,0.3,0.3,2016-04-21
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,2017,5.7,5.7,2017-04-15
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,2018,1.4,1.4,2018-04-12
综合5要素_站点_52707_1980_2019_withptype_filled_withptype,2019,0.1,0.1,2019-03-17
