station_id,year,SWE_total,melt_peak,peak_date
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,1980,12.200000000000001,7.4,1980-04-14
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,1981,0.30000000000000004,0.30000000000000004,1981-03-25
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,1982,14.5,6.8,1982-05-12
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,1983,5.1,4.4,1983-03-25
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,1984,0.2,0.2,1984-03-13
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,1985,1.7000000000000002,0.5,1985-03-17
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,1986,3.1,2.0,1986-04-25
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,1987,6.2,3.4,1987-03-11
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,1988,5.9,1.9,1988-03-25
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,1989,8.1,6.4,1989-03-16
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,1990,17.4,6.200000000000001,1990-03-27
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,1991,10.5,4.1,1991-04-12
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,1992,2.6,1.1,1992-04-10
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,1993,36.0,9.2,1993-03-22
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,1994,21.5,9.3,1994-05-03
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,1995,17.2,6.8,1995-04-15
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,1996,9.1,4.4,1996-03-25
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,1997,7.1,2.8,1997-03-13
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,1998,12.0,4.0,1998-03-10
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,1999,2.1,0.9,1999-03-04
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,2000,2.1,2.1,2000-04-13
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,2001,0.4,0.4,2001-04-11
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,2002,2.5,1.4,2002-03-19
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,2003,5.699999999999999,2.4,2003-03-18
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,2004,5.5,2.4,2004-05-02
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,2005,12.4,7.900000000000001,2005-03-19
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,2006,1.5,1.2000000000000002,2006-03-18
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,2007,11.9,4.8,2007-03-12
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,2008,20.0,11.6,2008-04-22
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,2009,1.8,1.8,2009-03-15
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,2010,20.1,7.4,2010-03-11
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,2011,1.3,1.3,2011-03-16
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,2012,9.1,4.0,2012-04-11
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,2013,0.9,0.5,2013-03-03
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,2014,0.1,0.1,2014-03-13
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,2015,15.3,12.0,2015-04-05
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,2016,6.1,3.3,2016-04-16
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,2017,17.8,9.3,2017-04-07
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,2018,2.3666666666666663,1.4333333333333331,2018-03-23
综合5要素_站点_52661_1980_2019_withptype_filled_withptype,2019,2.3666666666666663,1.4333333333333331,2019-03-23
