station_id,year,SWE_total,melt_peak,peak_date
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,1980,4.4,1.7,1980-03-15
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,1981,0.2,0.2,1981-03-04
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,1982,12.600000000000001,7.6,1982-05-12
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,1983,14.100000000000001,6.4,1983-04-15
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,1984,9.2,2.8,1984-03-23
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,1985,3.4000000000000004,2.9,1985-03-24
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,1986,3.6999999999999997,2.5,1986-03-17
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,1987,4.4,4.4,1987-03-11
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,1988,18.099999999999998,4.300000000000001,1988-03-23
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,1989,3.1,1.6,1989-03-10
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,1990,4.1,2.3,1990-03-27
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,1991,23.599999999999998,8.4,1991-05-06
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,1992,12.3,5.2,1992-04-08
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,1993,14.8,4.9,1993-03-28
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,1994,8.899999999999999,3.4,1994-05-02
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,1995,10.9,9.700000000000001,1995-03-26
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,1996,23.4,9.7,1996-03-25
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,1997,2.1999999999999997,1.9,1997-03-14
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,1998,12.9,4.8,1998-03-08
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,1999,3.1,2.2,1999-03-26
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,2000,6.8999999999999995,3.9,2000-03-24
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,2001,0.9,0.9,2001-04-11
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,2002,7.3999999999999995,7.3,2002-03-06
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,2003,3.3,2.6999999999999997,2003-03-09
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,2004,17.599999999999998,7.8999999999999995,2004-05-03
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,2005,2.9,1.4,2005-03-18
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,2006,0.8,0.7,2006-03-15
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,2007,21.4,8.1,2007-03-18
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,2008,7.9,4.4,2008-04-21
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,2009,6.0,2.9,2009-03-11
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,2010,2.0,1.0,2010-03-14
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,2011,5.1,5.1,2011-04-07
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,2012,5.6,4.6,2012-03-10
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,2013,0.7,0.7,2013-04-05
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,2014,0.0,0.0,2014-03-01
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,2015,0.0,0.0,2015-03-01
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,2016,1.2000000000000002,1.1,2016-03-11
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,2017,5.1000000000000005,2.4000000000000004,2017-03-15
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,2018,0.0,0.0,2018-03-01
综合5要素_站点_52876_1980_2019_withptype_filled_withptype,2019,1.6,1.6,2019-03-09
