station_id,year,SWE_total,melt_peak,peak_date
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,1980,94.69999999999999,19.2,1980-04-01
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,1981,17.2,7.199999999999999,1981-04-04
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,1982,87.9,20.400000000000002,1982-05-14
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,1983,88.29999999999998,19.2,1983-04-01
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,1984,49.3,12.2,1984-04-07
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,1985,45.8,15.6,1985-03-23
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,1986,99.0,20.0,1986-05-01
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,1987,72.7,11.9,1987-03-16
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,1988,91.4,21.2,1988-04-04
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,1989,111.10000000000001,17.6,1989-03-15
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,1990,69.0,21.500000000000007,1990-05-18
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,1991,119.8,22.500000000000004,1991-05-08
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,1992,92.30000000000001,16.0,1992-03-29
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,1993,67.0,13.4,1993-03-24
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,1994,74.89999999999999,23.2,1994-04-14
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,1995,127.10000000000001,25.6,1995-04-25
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,1996,52.0,16.1,1996-03-30
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,1997,48.6,9.2,1997-04-07
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,1998,45.2,23.6,1998-03-16
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,1999,35.199999999999996,12.5,1999-03-24
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,2000,18.8,9.2,2000-03-24
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,2001,59.1,22.8,2001-04-13
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,2002,20.4,7.1,2002-03-08
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,2003,50.3,7.6,2003-03-23
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,2004,37.7,21.0,2004-05-04
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,2005,19.2,6.6,2005-03-19
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,2006,17.1,8.0,2006-03-21
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,2007,51.599999999999994,16.4,2007-03-21
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,2008,25.700000000000003,11.6,2008-03-30
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,2009,43.900000000000006,13.6,2009-03-29
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,2010,101.7,17.4,2010-03-11
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,2011,78.7,14.600000000000001,2011-03-29
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,2012,41.199999999999996,10.9,2012-03-25
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,2013,19.3,18.1,2013-04-07
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,2014,21.3,9.6,2014-04-25
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,2015,102.7,14.8,2015-04-09
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,2016,10.600000000000001,4.800000000000001,2016-03-27
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,2017,46.5,16.6,2017-03-27
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,2018,69.1,16.8,2018-03-09
综合5要素_站点_57046_1980_2019_withptype_filled_withptype,2019,8.8,4.7,2019-03-04
