year,total_precipitation,total_snow,total_rain,avg_temperature
1980,601.1,7.7,593.4,11.88688524590164
1981,325.2,19.0,306.2,12.752602739726028
1982,669.6,23.5,646.1000000000001,13.070410958904109
1983,421.2,33.699999999999996,387.5,13.10164383561644
1984,435.7,9.8,425.90000000000003,12.198087431693988
1985,692.6,37.9,654.6999999999998,12.057260273972602
1986,388.1,21.299999999999997,366.8,12.434246575342465
1987,592.7,26.400000000000002,566.3000000000001,12.857260273972601
1988,421.8,14.8,407.0,12.810109289617486
1989,494.5,54.4,440.1000000000001,13.321917808219178
1990,923.2,34.8,888.3999999999999,13.193424657534248
1991,497.8,44.39999999999999,453.4,12.124383561643835
1992,515.7,37.3,478.40000000000003,11.90327868852459
1993,704.8,24.299999999999994,680.4999999999999,11.774520547945205
1994,631.9,20.5,611.3999999999999,13.117808219178082
1995,695.6,9.399999999999999,686.2,12.075890410958904
1996,612.2,7.3,604.9,11.809016393442624
1997,531.9,8.3,523.6000000000001,12.726849315068494
1998,586.0,12.5,573.5,13.138356164383561
1999,526.5,0.7,525.8,12.985753424657535
2000,420.7,12.4,408.29999999999995,12.82486338797814
2001,703.8000000000001,54.900000000000006,648.9000000000001,12.794794520547946
2002,330.1,9.1,321.0,13.112054794520548
2003,747.6,30.0,717.6,12.385205479452056
2004,733.0,38.6,694.4,13.14535519125683
2005,620.0,31.1,588.9,12.58876712328767
2006,312.0,18.200000000000003,293.8,13.534246575342467
2007,676.1,34.400000000000006,641.6999999999998,13.661095890410959
2008,680.6,8.9,671.7,12.99535519125683
2009,487.8,25.8,462.00000000000006,13.455342465753423
2010,576.1,27.000000000000004,549.1,13.025205479452055
2011,874.5,28.799999999999997,845.6999999999999,13.015890410958905
2012,492.9,32.3,460.6,12.953005464480874
2013,492.6,24.1,468.5,13.236712328767123
2014,453.9,8.5,445.40000000000003,14.388493150684932
2015,522.0,7.8999999999999995,514.1,14.175342465753424
2016,574.7,39.0,535.6999999999998,14.424590163934425
2017,582.6,20.1,562.5,14.767123287671232
2018,919.9,9.5,910.4000000000001,14.302191780821918
2019,498.9,11.899999999999999,487.0,14.725479452054795
