year,total_precipitation,total_snow,total_rain,avg_temperature
1980,311.5,47.49999999999999,264.0,2.913114754098361
1981,290.0,40.400000000000006,249.6,2.5465753424657533
1982,254.9,28.5,226.39999999999998,3.5723287671232877
1983,296.2,28.0,268.2,3.6030136986301367
1984,334.9,30.2,304.69999999999993,2.412841530054645
1985,382.2,35.6,346.59999999999997,2.5512328767123287
1986,228.1,41.5,186.60000000000002,3.133424657534247
1987,321.6,20.400000000000002,301.20000000000005,4.563561643835617
1988,399.8,8.3,391.5,3.1226775956284154
1989,243.4,21.3,222.09999999999997,4.465205479452055
1990,375.3,30.8,344.5,4.447671232876712
1991,291.4,42.1,249.3,4.158630136986302
1992,351.3,40.6,310.7,3.816393442622951
1993,215.9,41.20000000000001,174.7,3.4128767123287673
1994,293.7,36.8,256.9,4.818630136986301
1995,331.3,20.8,310.5,3.8172602739726025
1996,361.3,26.400000000000002,334.9,3.4325136612021856
1997,195.2,21.600000000000005,173.60000000000002,4.818082191780822
1998,422.9,46.00000000000001,376.90000000000003,5.5389041095890414
1999,348.8,29.3,319.50000000000006,5.1756164383561645
2000,398.0,28.300000000000004,369.69999999999993,3.9797814207650273
2001,246.6,32.50000000000001,214.1,4.741917808219178
2002,289.3,41.70000000000001,247.60000000000002,4.8583561643835615
2003,566.7,88.9,477.80000000000007,3.8967123287671233
2004,339.7,39.80000000000001,299.90000000000003,4.60655737704918
2005,214.4,27.500000000000007,186.9,4.062191780821918
2006,228.0,36.5,191.5,5.084657534246576
2007,303.3,55.2,248.1,5.2873972602739725
2008,385.4,64.5,320.90000000000003,3.8934426229508197
2009,248.8,18.8,230.00000000000003,4.8243835616438355
2010,300.7,51.00000000000001,249.7,4.318904109589042
2011,241.9,37.0,204.9,3.77972602739726
2012,403.9,71.5,332.40000000000003,3.18224043715847
2013,317.8,13.299999999999999,304.5,4.931506849315069
2014,283.7,25.700000000000006,258.0,5.301369863013699
2015,274.9,50.300000000000004,224.6,4.976712328767123
2016,423.2,39.2,370.9000000000001,4.420491803278689
2017,272.65000000000003,45.50000000000001,227.14999999999998,5.728082191780822
2018,396.4,22.999999999999996,373.40000000000003,4.404109589041096
2019,402.9,61.099999999999994,341.8,4.351506849315069
