year,total_precipitation,total_snow,total_rain,avg_temperature
1980,405.8,21.599999999999998,384.19999999999993,11.866939890710382
1981,658.5,19.5,639.0,12.27150684931507
1982,409.7,3.6,406.1,12.88876712328767
1983,482.3,19.9,462.4,13.254794520547945
1984,737.2,26.799999999999997,710.4,12.150819672131147
1985,702.0,20.599999999999998,681.4,11.547945205479452
1986,426.9,23.200000000000003,403.7,12.396712328767125
1987,856.6,17.699999999999996,838.9,12.442739726027398
1988,666.6,4.3,662.3000000000001,12.783879781420763
1989,299.9,3.8000000000000003,296.1,13.464383561643835
1990,735.8,31.9,703.9000000000001,12.9213698630137
1991,493.2,14.0,479.19999999999993,12.712054794520547
1992,483.7,11.0,472.70000000000005,12.887704918032785
1993,424.7,14.4,410.29999999999995,12.923287671232877
1994,582.8,24.300000000000004,558.5,13.657260273972602
1995,756.9,1.6,755.3,13.255616438356165
1996,431.8,0.7,431.10000000000014,12.760109289617485
1997,302.09999999999997,19.800000000000004,282.3,13.552602739726026
1998,735.8,22.5,713.3,13.854246575342467
1999,351.8,4.3999999999999995,347.4,13.62082191780822
2000,453.9,17.5,436.40000000000003,13.196994535519126
2001,430.0,25.3,404.7,13.272054794520548
2002,294.2,3.2,291.0,13.474794520547945
2003,586.2,13.0,573.2,13.098630136986301
2004,622.4,26.7,595.7,13.5551912568306
2005,493.2,19.4,473.8,13.452054794520548
2006,411.5,21.2,390.3,13.596164383561645
2007,646.9,49.2,597.7,13.93041095890411
2008,670.4,13.9,656.5,13.580054644808744
2009,590.6,31.599999999999998,559.0,13.499178082191781
2010,621.2,37.9,583.3000000000001,12.56054794520548
2011,669.7,16.4,653.3000000000001,13.510684931506848
2012,833.9,17.0,816.9000000000001,12.832786885245902
2013,368.1,14.7,353.4,13.216712328767125
2014,417.1,6.3,410.80000000000007,14.464657534246577
2015,563.2,61.900000000000006,501.3000000000001,14.045205479452054
2016,732.3000000000001,35.2,697.0999999999999,14.004918032786886
2017,507.3,8.2,499.1,14.563287671232878
2018,447.1,23.200000000000003,423.90000000000003,13.968493150684932
2019,484.6,6.9,477.69999999999993,14.560091324200913
