year,total_precipitation,total_snow,total_rain,avg_temperature
1980,372.1,32.1,340.0,6.4316939890710385
1981,304.1,21.1,282.99999999999994,6.1945205479452055
1982,445.2,11.799999999999999,433.4,6.9323287671232885
1983,433.7,14.5,419.2000000000001,6.589041095890411
1984,255.2,18.200000000000003,237.00000000000003,5.851092896174864
1985,483.09999999999997,20.3,460.19999999999993,6.270958904109589
1986,452.5,39.300000000000004,413.2,5.940273972602739
1987,526.5,40.8,485.7,7.448767123287672
1988,494.5,23.199999999999996,471.3,6.653551912568306
1989,382.0,10.700000000000001,371.29999999999995,7.36109589041096
1990,522.5,43.300000000000004,479.20000000000005,7.323835616438355
1991,404.7,29.800000000000004,374.90000000000003,7.123835616438356
1992,488.8,13.700000000000001,475.1,6.910655737704919
1993,296.3,31.1,265.20000000000005,7.044109589041096
1994,353.0,7.7,345.3,8.34958904109589
1995,504.4,17.700000000000003,486.7,7.400273972602739
1996,365.5,5.9,359.6,7.263934426229508
1997,418.4,12.200000000000001,404.09999999999997,8.288493150684932
1998,407.9,17.200000000000003,390.7,9.360547945205479
1999,270.8,3.7,267.09999999999997,9.382465753424658
2000,385.6,16.3,369.2999999999999,8.20191256830601
2001,267.2,10.399999999999999,256.8,8.652876712328768
2002,385.5,14.899999999999999,370.6,8.934246575342465
2003,433.0,46.400000000000006,386.6,7.763287671232876
2004,456.2,23.599999999999998,432.59999999999997,8.537704918032787
2005,328.6,12.700000000000001,315.90000000000003,7.919726027397259
2006,289.5,11.0,278.50000000000006,9.173150684931507
2007,449.5,25.1,424.4,9.158356164383562
2008,387.6,9.6,378.00000000000006,8.228415300546448
2009,388.9,37.7,351.20000000000005,8.322739726027399
2010,422.3,43.300000000000004,379.0,8.032876712328767
2011,430.7,14.799999999999999,415.90000000000003,7.965479452054795
2012,397.6,62.70000000000001,334.8999999999999,7.56311475409836
2013,427.2,6.5,420.7,8.487397260273973
2014,431.9,16.0,415.9,9.307945205479452
2015,422.1,46.2,375.9,8.896164383561644
2016,485.7,31.6,454.1,8.991803278688524
2017,400.8,11.899999999999999,388.9,9.495890410958904
2018,375.6,29.1,346.5,9.017260273972603
2019,457.4666666666667,11.5,445.96666666666664,9.245570776255708
