station_id,year,SWE_total,melt_peak,peak_date
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,1980,53.099999999999994,10.0,1980-04-24
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,1981,23.000000000000004,7.599999999999998,1981-05-05
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,1982,22.0,9.0,1982-04-15
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,1983,55.9,14.4,1983-05-05
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,1984,22.299999999999997,6.3,1984-05-06
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,1985,39.2,10.4,1985-04-21
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,1986,23.7,8.8,1986-04-25
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,1987,23.4,8.5,1987-04-06
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,1988,18.6,9.2,1988-04-09
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,1989,38.300000000000004,15.6,1989-04-07
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,1990,23.6,9.6,1990-04-29
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,1991,32.7,6.199999999999999,1991-04-07
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,1992,20.9,6.0,1992-04-13
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,1993,17.8,6.8,1993-05-22
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,1994,28.7,13.2,1994-03-31
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,1995,27.700000000000003,12.4,1995-04-19
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,1996,15.0,4.6000000000000005,1996-04-13
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,1997,16.7,6.0,1997-04-03
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,1998,13.7,3.2,1998-03-28
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,1999,11.700000000000001,3.9999999999999996,1999-04-27
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,2000,24.7,8.0,2000-04-14
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,2001,35.6,8.799999999999999,2001-04-09
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,2002,38.0,5.299999999999999,2002-04-12
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,2003,3.2,0.8,2003-03-30
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,2004,49.7,19.2,2004-04-11
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,2005,37.400000000000006,9.6,2005-05-01
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,2006,20.099999999999998,6.8,2006-04-20
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,2007,3.1000000000000005,3.1000000000000005,2007-04-07
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,2008,7.6000000000000005,3.9,2008-03-26
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,2009,13.000000000000002,9.2,2009-04-03
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,2010,16.0,7.3,2010-04-21
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,2011,3.1,1.0,2011-04-16
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,2012,6.5,4.5,2012-04-08
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,2013,12.799999999999999,5.299999999999999,2013-04-19
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,2014,2.0,2.0,2014-04-06
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,2015,49.599999999999994,13.2,2015-05-04
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,2016,33.3,16.8,2016-04-06
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,2017,24.0,6.1,2017-04-25
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,2018,3.3,2.0,2018-03-27
综合5要素_站点_50246_1980_2019_withptype_filled_withptype,2019,4.5,4.5,2019-04-23
