station_id,year,SWE_total,melt_peak,peak_date
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,1980,14.2,7.699999999999999,1980-04-16
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,1981,24.6,7.7,1981-04-13
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,1982,14.700000000000001,7.2,1982-04-27
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,1983,10.4,7.5,1983-04-05
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,1984,9.3,5.2,1984-04-12
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,1985,19.9,9.9,1985-04-14
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,1986,10.9,6.9,1986-04-23
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,1987,1.4,1.4,1987-04-04
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,1988,9.0,4.200000000000001,1988-04-22
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,1989,6.299999999999999,3.1,1989-04-21
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,1990,0.1,0.1,1990-04-05
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,1991,5.9,3.2,1991-04-09
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,1992,14.900000000000002,8.600000000000001,1992-04-24
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,1993,6.2,4.6,1993-04-12
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,1994,4.7,2.0,1994-03-27
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,1995,11.5,4.3,1995-03-28
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,1996,8.8,2.8000000000000003,1996-04-19
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,1997,9.399999999999999,7.3,1997-04-22
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,1998,5.800000000000001,2.5,1998-04-11
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,1999,12.6,8.4,1999-04-11
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,2000,15.3,6.0,2000-04-21
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,2001,21.1,10.1,2001-05-06
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,2002,11.1,4.1,2002-04-06
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,2003,9.9,6.0,2003-04-01
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,2004,19.4,7.4,2004-05-05
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,2005,29.300000000000004,7.2,2005-05-07
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,2006,16.9,4.0,2006-03-31
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,2007,47.60000000000001,15.399999999999999,2007-04-10
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,2008,8.4,4.0,2008-03-29
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,2009,5.8999999999999995,4.7,2009-04-01
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,2010,18.6,13.2,2010-04-07
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,2011,2.7,2.7,2011-03-30
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,2012,6.1,2.4,2012-04-07
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,2013,26.1,13.6,2013-04-22
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,2014,1.6,1.4,2014-04-17
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,2015,24.499999999999996,8.9,2015-04-13
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,2016,32.7,8.1,2016-04-05
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,2017,3.9,2.3,2017-04-24
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,2018,51.0,12.0,2018-04-15
综合5要素_站点_50618_1980_2019_withptype_filled_withptype,2019,0.4,0.4,2019-03-17
