station_id,year,SWE_total,melt_peak,peak_date
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,1980,29.900000000000002,13.6,1980-04-06
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,1981,47.2,8.7,1981-04-01
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,1982,19.5,7.7,1982-03-28
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,1983,4.9,2.0,1983-04-02
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,1984,28.1,12.0,1984-03-29
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,1985,13.7,5.3,1985-03-16
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,1986,22.0,4.8,1986-03-18
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,1987,54.6,16.4,1987-04-02
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,1988,31.499999999999996,6.4,1988-04-06
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,1989,1.7000000000000002,1.1,1989-03-18
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,1990,12.2,6.3,1990-03-11
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,1991,11.7,5.2,1991-03-18
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,1992,4.9,1.8,1992-04-12
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,1993,14.8,5.7,1993-03-27
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,1994,11.799999999999999,5.7,1994-03-27
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,1995,13.5,7.2,1995-03-10
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,1996,24.5,8.4,1996-03-16
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,1997,10.899999999999999,6.3,1997-03-29
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,1998,20.5,10.8,1998-03-23
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,1999,53.2,13.300000000000004,1999-03-24
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,2000,27.099999999999998,10.4,2000-03-21
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,2001,16.0,10.999999999999998,2001-03-13
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,2002,16.0,5.6,2002-03-20
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,2003,26.4,9.9,2003-03-30
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,2004,24.3,7.9,2004-04-04
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,2005,0.0,0.0,2005-03-01
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,2006,17.299999999999997,5.6,2006-04-07
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,2007,50.39999999999999,20.8,2007-03-23
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,2008,30.5,9.2,2008-03-13
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,2009,12.599999999999998,5.199999999999999,2009-03-08
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,2010,55.1,15.3,2010-03-30
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,2011,3.6,3.6,2011-03-19
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,2012,22.599999999999998,11.100000000000001,2012-03-16
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,2013,50.2,7.2,2013-04-02
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,2014,4.4,4.4,2014-03-11
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,2015,20.3,11.6,2015-03-16
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,2016,6.7,4.8,2016-03-05
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,2017,2.3,2.0,2017-03-04
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,2018,26.099999999999994,6.4,2018-03-19
综合5要素_站点_54351_1980_2019_withptype_filled_withptype,2019,8.7,4.3,2019-03-24
