station_id,year,SWE_total,melt_peak,peak_date
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,1980,39.8,12.599999999999998,1980-04-18
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,1981,53.60000000000001,17.6,1981-04-03
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,1982,21.9,5.2,1982-03-28
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,1983,13.8,7.2,1983-05-07
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,1984,28.699999999999996,13.7,1984-04-04
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,1985,7.6000000000000005,2.6,1985-03-24
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,1986,46.3,22.0,1986-04-03
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,1987,16.4,7.800000000000001,1987-04-03
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,1988,43.10000000000001,8.8,1988-04-19
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,1989,26.9,12.3,1989-04-11
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,1990,51.900000000000006,18.0,1990-04-18
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,1991,54.1,9.6,1991-04-02
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,1992,12.3,6.0,1992-04-21
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,1993,14.3,7.6,1993-04-30
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,1994,21.299999999999997,11.2,1994-03-31
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,1995,18.099999999999998,5.6,1995-04-16
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,1996,26.4,6.0,1996-03-28
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,1997,20.4,4.2,1997-03-06
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,1998,2.8,1.9,1998-03-19
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,1999,49.5,23.2,1999-03-25
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,2000,24.099999999999998,10.0,2000-04-12
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,2001,44.50000000000001,10.2,2001-04-04
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,2002,21.700000000000003,8.0,2002-04-07
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,2003,1.4000000000000001,1.3,2003-03-27
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,2004,33.5,12.8,2004-04-04
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,2005,65.7,15.6,2005-04-21
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,2006,63.6,22.8,2006-04-22
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,2007,80.5,11.6,2007-04-06
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,2008,56.099999999999994,14.500000000000004,2008-04-29
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,2009,76.7,20.4,2009-04-24
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,2010,70.9,18.4,2010-03-31
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,2011,35.300000000000004,12.0,2011-04-25
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,2012,21.4,10.8,2012-03-28
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,2013,43.599999999999994,9.6,2013-03-17
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,2014,22.400000000000002,12.999999999999998,2014-04-07
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,2015,45.199999999999996,12.8,2015-03-16
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,2016,39.9,10.300000000000002,2016-03-16
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,2017,32.8,7.2,2017-03-19
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,2018,67.9,11.2,2018-04-11
综合5要素_站点_54096_1980_2019_withptype_filled_withptype,2019,24.1,12.9,2019-03-25
