station_id,year,SWE_total,melt_peak,peak_date
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,1980,12.799999999999999,6.4,1980-04-07
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,1981,19.5,7.2,1981-03-31
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,1982,3.2,2.2,1982-03-27
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,1983,8.0,4.5,1983-03-18
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,1984,1.2,0.6,1984-03-14
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,1985,2.7,2.7,1985-03-16
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,1986,10.2,5.2,1986-03-12
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,1987,17.5,5.5,1987-04-01
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,1988,16.0,6.0,1988-04-05
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,1989,0.0,0.0,1989-03-01
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,1990,6.8999999999999995,5.8,1990-03-10
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,1991,3.5999999999999996,2.0,1991-03-29
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,1992,3.2,3.1,1992-04-05
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,1993,19.9,10.700000000000001,1993-04-11
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,1994,8.1,4.4,1994-03-21
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,1995,16.4,5.2,1995-03-09
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,1996,8.499999999999998,4.8,1996-03-16
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,1997,4.1,4.1,1997-04-02
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,1998,7.8,7.8,1998-03-23
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,1999,10.0,3.8,1999-03-23
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,2000,12.0,5.6,2000-04-09
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,2001,1.9,1.9,2001-03-13
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,2002,5.0,2.6,2002-03-08
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,2003,0.1,0.1,2003-03-10
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,2004,6.6,6.6,2004-04-01
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,2005,0.0,0.0,2005-03-01
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,2006,3.3,1.7,2006-04-07
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,2007,42.199999999999996,8.8,2007-03-17
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,2008,0.0,0.0,2008-03-01
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,2009,5.2,3.1,2009-03-12
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,2010,33.6,10.5,2010-03-22
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,2011,0.0,0.0,2011-03-01
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,2012,32.0,8.0,2012-03-16
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,2013,36.1,21.700000000000003,2013-04-03
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,2014,2.1,2.1,2014-03-11
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,2015,1.1,1.1,2015-03-15
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,2016,0.1,0.1,2016-03-12
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,2017,0.0,0.0,2017-03-01
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,2018,1.5,1.5,2018-03-12
综合5要素_站点_54335_1980_2019_withptype_filled_withptype,2019,1.5,1.5,2019-03-12
