station_id,year,SWE_total,melt_peak,peak_date
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,1980,13.8,4.4,1980-04-07
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,1981,45.900000000000006,23.2,1981-03-24
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,1982,6.0,2.7,1982-04-02
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,1983,12.3,5.2,1983-04-01
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,1984,34.6,9.7,1984-04-27
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,1985,11.3,5.4,1985-03-25
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,1986,32.4,7.4,1986-04-10
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,1987,29.1,8.9,1987-04-25
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,1988,24.1,7.3,1988-04-04
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,1989,12.2,10.5,1989-03-30
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,1990,38.8,14.0,1990-03-23
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,1991,24.200000000000003,12.5,1991-04-25
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,1992,18.1,8.3,1992-04-05
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,1993,19.6,12.0,1993-04-10
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,1994,13.8,7.2,1994-03-21
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,1995,12.9,5.6,1995-03-09
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,1996,21.5,17.6,1996-05-07
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,1997,6.6,2.6,1997-04-01
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,1998,12.2,7.5,1998-03-18
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,1999,23.5,12.3,1999-04-12
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,2000,26.2,9.2,2000-04-09
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,2001,0.8,0.6,2001-03-14
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,2002,29.0,10.8,2002-03-28
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,2003,0.0,0.0,2003-03-01
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,2004,17.8,9.2,2004-04-01
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,2005,1.9,1.6,2005-03-06
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,2006,17.599999999999998,15.199999999999998,2006-03-10
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,2007,16.1,8.4,2007-03-14
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,2008,0.0,0.0,2008-03-01
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,2009,5.8,3.3,2009-03-05
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,2010,23.400000000000002,9.3,2010-04-09
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,2011,0.0,0.0,2011-03-01
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,2012,10.799999999999999,3.6,2012-03-14
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,2013,26.299999999999997,6.699999999999999,2013-03-15
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,2014,1.4,0.8,2014-03-04
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,2015,0.1,0.1,2015-03-15
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,2016,0.0,0.0,2016-03-01
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,2017,0.0,0.0,2017-03-01
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,2018,11.1,5.0,2018-03-12
综合5要素_站点_54455_1980_2019_withptype_filled_withptype,2019,0.0,0.0,2019-03-01
