station_id,year,SWE_total,melt_peak,peak_date
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,1980,15.3,7.4,1980-04-16
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,1981,26.9,6.0,1981-04-01
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,1982,22.1,10.899999999999999,1982-03-29
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,1983,16.6,8.4,1983-04-02
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,1984,15.2,6.0,1984-04-04
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,1985,15.7,6.0,1985-03-25
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,1986,15.9,5.2,1986-03-22
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,1987,18.4,6.8,1987-03-20
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,1988,24.3,10.0,1988-04-22
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,1989,22.400000000000002,9.6,1989-03-31
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,1990,3.7,1.8,1990-03-16
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,1991,6.4,3.0,1991-04-02
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,1992,3.8,1.6,1992-03-13
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,1993,4.0,2.4,1993-03-20
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,1994,36.7,24.8,1994-04-01
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,1995,26.7,7.6,1995-04-16
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,1996,32.400000000000006,7.8000000000000025,1996-03-29
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,1997,21.3,6.8,1997-03-29
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,1998,11.4,6.0,1998-03-19
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,1999,59.2,16.4,1999-04-15
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,2000,46.0,12.800000000000002,2000-04-03
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,2001,45.89999999999999,16.0,2001-04-04
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,2002,22.0,10.8,2002-04-07
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,2003,6.2,4.4,2003-03-27
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,2004,26.7,11.1,2004-04-04
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,2005,37.7,12.5,2005-04-11
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,2006,49.3,12.200000000000001,2006-04-21
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,2007,85.4,20.4,2007-04-08
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,2008,23.3,6.7,2008-03-13
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,2009,22.300000000000004,8.800000000000002,2009-04-02
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,2010,53.1,11.2,2010-04-01
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,2011,0.7,0.4,2011-03-28
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,2012,21.3,8.0,2012-03-24
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,2013,43.199999999999996,11.999999999999998,2013-04-03
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,2014,15.9,7.6,2014-03-22
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,2015,65.3,8.4,2015-04-03
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,2016,25.2,9.5,2016-03-16
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,2017,9.399999999999999,5.7,2017-03-17
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,2018,22.6,12.900000000000002,2018-03-24
综合5要素_站点_50983_1980_2019_withptype_filled_withptype,2019,14.2,9.2,2019-03-25
