station_id,year,SWE_total,melt_peak,peak_date
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,1980,19.6,4.2,1980-03-27
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,1981,24.4,7.6,1981-04-01
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,1982,22.9,14.899999999999999,1982-03-29
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,1983,27.9,15.7,1983-04-30
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,1984,8.2,4.6,1984-04-01
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,1985,11.5,5.800000000000001,1985-03-27
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,1986,23.1,6.3,1986-03-29
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,1987,20.1,13.2,1987-03-19
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,1988,21.2,5.7,1988-04-20
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,1989,3.4,1.5,1989-03-21
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,1990,35.4,10.299999999999999,1990-04-05
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,1991,21.6,6.4,1991-04-01
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,1992,6.3999999999999995,4.1,1992-03-24
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,1993,0.0,0.0,1993-03-01
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,1994,15.200000000000003,12.500000000000002,1994-03-27
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,1995,18.4,6.6,1995-04-10
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,1996,23.599999999999998,12.3,1996-03-28
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,1997,6.9,4.0,1997-03-12
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,1998,10.8,10.8,1998-03-24
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,1999,32.900000000000006,9.6,1999-04-05
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,2000,11.8,6.2,2000-04-08
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,2001,4.3,2.3,2001-03-13
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,2002,7.3,2.0,2002-04-17
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,2003,1.4000000000000001,0.8,2003-03-27
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,2004,7.299999999999999,2.9,2004-03-21
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,2005,1.9000000000000001,1.1,2005-03-26
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,2006,22.1,7.2,2006-04-20
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,2007,19.9,9.3,2007-03-31
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,2008,36.199999999999996,7.499999999999999,2008-03-29
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,2009,6.5,1.8,2009-03-05
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,2010,42.800000000000004,21.3,2010-03-30
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,2011,3.3,1.9,2011-03-26
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,2012,39.5,9.999999999999996,2012-03-27
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,2013,34.8,11.299999999999997,2013-04-12
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,2014,3.6000000000000005,2.7,2014-03-20
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,2015,7.6,6.1,2015-03-15
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,2016,11.200000000000001,6.4,2016-03-05
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,2017,2.9000000000000004,1.7,2017-03-10
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,2018,16.6,11.6,2018-03-12
综合5要素_站点_54161_1980_2019_withptype_filled_withptype,2019,13.4,13.4,2019-03-24
