station_id,year,SWE_total,melt_peak,peak_date
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,1980,0.2,0.2,1980-03-15
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,1981,3.4,3.4,1981-03-30
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,1982,3.1,3.1,1982-03-03
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,1983,7.5,7.5,1983-03-18
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,1984,9.5,7.4,1984-03-22
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,1985,0.3,0.3,1985-03-08
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,1986,3.8,3.3,1986-03-11
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,1987,15.4,7.5,1987-03-20
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,1988,3.5,3.3,1988-03-25
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,1989,0.0,0.0,1989-03-01
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,1990,4.0,4.0,1990-04-03
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,1991,7.8,4.3,1991-03-29
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,1992,0.1,0.1,1992-03-19
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,1993,9.3,9.3,1993-04-10
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,1994,5.8,4.5,1994-03-21
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,1995,3.9,3.8,1995-03-09
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,1996,0.0,0.0,1996-03-01
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,1997,0.0,0.0,1997-03-01
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,1998,3.2,2.4,1998-03-21
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,1999,2.2,1.7000000000000002,1999-03-22
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,2000,0.0,0.0,2000-03-01
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,2001,0.0,0.0,2001-03-01
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,2002,0.0,0.0,2002-03-01
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,2003,0.0,0.0,2003-03-01
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,2004,17.0,11.2,2004-04-01
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,2005,1.2000000000000002,1.2000000000000002,2005-03-06
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,2006,18.5,11.3,2006-03-10
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,2007,26.8,9.6,2007-03-09
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,2008,3.0,3.0,2008-03-18
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,2009,0.0,0.0,2009-03-01
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,2010,6.699999999999999,4.3,2010-03-20
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,2011,0.0,0.0,2011-03-01
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,2012,14.0,5.2,2012-03-13
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,2013,24.1,6.4,2013-04-01
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,2014,2.5,1.7,2014-03-11
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,2015,0.0,0.0,2015-03-01
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,2016,0.0,0.0,2016-03-01
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,2017,0.0,0.0,2017-03-01
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,2018,15.8,8.0,2018-03-12
综合5要素_站点_54454_1980_2019_withptype_filled_withptype,2019,0.0,0.0,2019-03-01
